id,label
58129,0.5
58130,0.5
58131,0.5
58132,0.5
58133,0.5
58134,0.5
58135,0.5
58136,0.5
58137,0.5
58138,0.5
58139,0.5
58140,0.5
58141,0.5
58142,0.5
58143,0.5
58144,0.5
58145,0.5
58146,0.5
58147,0.5
58148,0.5
58149,0.5
58150,0.5
58151,0.5
58152,0.5
58153,0.5
58154,0.5
58155,0.5
58156,0.5
58157,0.5
58158,0.5
58159,0.5
58160,0.5
58161,0.5
58162,0.5
58163,0.5
58164,0.5
58165,0.5
58166,0.5
58167,0.5
58168,0.5
58169,0.5
58170,0.5
58171,0.5
58172,0.5
58173,0.5
58174,0.5
58175,0.5
58176,0.5
58177,0.5
58178,0.5
58179,0.5
58180,0.5
58181,0.5
58182,0.5
58183,0.5
58184,0.5
58185,0.5
58186,0.5
58187,0.5
58188,0.5
58189,0.5
58190,0.5
58191,0.5
58192,0.5
58193,0.5
58194,0.5
58195,0.5
58196,0.5
58197,0.5
58198,0.5
58199,0.5
58200,0.5
58201,0.5
58202,0.5
58203,0.5
58204,0.5
58205,0.5
58206,0.5
58207,0.5
58208,0.5
58209,0.5
58210,0.5
58211,0.5
58212,0.5
58213,0.5
58214,0.5
58215,0.5
58216,0.5
58217,0.5
58218,0.5
58219,0.5
58220,0.5
58221,0.5
58222,0.5
58223,0.5
58224,0.5
58225,0.5
58226,0.5
58227,0.5
58228,0.5
58229,0.5
58230,0.5
58231,0.5
58232,0.5
58233,0.5
58234,0.5
58235,0.5
58236,0.5
58237,0.5
58238,0.5
58239,0.5
58240,0.5
58241,0.5
58242,0.5
58243,0.5
58244,0.5
58245,0.5
58246,0.5
58247,0.5
58248,0.5
58249,0.5
58250,0.5
58251,0.5
58252,0.5
58253,0.5
58254,0.5
58255,0.5
58256,0.5
58257,0.5
58258,0.5
58259,0.5
58260,0.5
58261,0.5
58262,0.5
58263,0.5
58264,0.5
58265,0.5
58266,0.5
58267,0.5
58268,0.5
58269,0.5
58270,0.5
58271,0.5
58272,0.5
58273,0.5
58274,0.5
58275,0.5
58276,0.5
58277,0.5
58278,0.5
58279,0.5
58280,0.5
58281,0.5
58282,0.5
58283,0.5
58284,0.5
58285,0.5
58286,0.5
58287,0.5
58288,0.5
58289,0.5
58290,0.5
58291,0.5
58292,0.5
58293,0.5
58294,0.5
58295,0.5
58296,0.5
58297,0.5
58298,0.5
58299,0.5
58300,0.5
58301,0.5
58302,0.5
58303,0.5
58304,0.5
58305,0.5
58306,0.5
58307,0.5
58308,0.5
58309,0.5
58310,0.5
58311,0.5
58312,0.5
58313,0.5
58314,0.5
58315,0.5
58316,0.5
58317,0.5
58318,0.5
58319,0.5
58320,0.5
58321,0.5
58322,0.5
58323,0.5
58324,0.5
58325,0.5
58326,0.5
58327,0.5
58328,0.5
58329,0.5
58330,0.5
58331,0.5
58332,0.5
58333,0.5
58334,0.5
58335,0.5
58336,0.5
58337,0.5
58338,0.5
58339,0.5
58340,0.5
58341,0.5
58342,0.5
58343,0.5
58344,0.5
58345,0.5
58346,0.5
58347,0.5
58348,0.5
58349,0.5
58350,0.5
58351,0.5
58352,0.5
58353,0.5
58354,0.5
58355,0.5
58356,0.5
58357,0.5
58358,0.5
58359,0.5
58360,0.5
58361,0.5
58362,0.5
58363,0.5
58364,0.5
58365,0.5
58366,0.5
58367,0.5
58368,0.5
58369,0.5
58370,0.5
58371,0.5
58372,0.5
58373,0.5
58374,0.5
58375,0.5
58376,0.5
58377,0.5
58378,0.5
58379,0.5
58380,0.5
58381,0.5
58382,0.5
58383,0.5
58384,0.5
58385,0.5
58386,0.5
58387,0.5
58388,0.5
58389,0.5
58390,0.5
58391,0.5
58392,0.5
58393,0.5
58394,0.5
58395,0.5
58396,0.5
58397,0.5
58398,0.5
58399,0.5
58400,0.5
58401,0.5
58402,0.5
58403,0.5
58404,0.5
58405,0.5
58406,0.5
58407,0.5
58408,0.5
58409,0.5
58410,0.5
58411,0.5
58412,0.5
58413,0.5
58414,0.5
58415,0.5
58416,0.5
58417,0.5
58418,0.5
58419,0.5
58420,0.5
58421,0.5
58422,0.5
58423,0.5
58424,0.5
58425,0.5
58426,0.5
58427,0.5
58428,0.5
58429,0.5
58430,0.5
58431,0.5
58432,0.5
58433,0.5
58434,0.5
58435,0.5
58436,0.5
58437,0.5
58438,0.5
58439,0.5
58440,0.5
58441,0.5
58442,0.5
58443,0.5
58444,0.5
58445,0.5
58446,0.5
58447,0.5
58448,0.5
58449,0.5
58450,0.5
58451,0.5
58452,0.5
58453,0.5
58454,0.5
58455,0.5
58456,0.5
58457,0.5
58458,0.5
58459,0.5
58460,0.5
58461,0.5
58462,0.5
58463,0.5
58464,0.5
58465,0.5
58466,0.5
58467,0.5
58468,0.5
58469,0.5
58470,0.5
58471,0.5
58472,0.5
58473,0.5
58474,0.5
58475,0.5
58476,0.5
58477,0.5
58478,0.5
58479,0.5
58480,0.5
58481,0.5
58482,0.5
58483,0.5
58484,0.5
58485,0.5
58486,0.5
58487,0.5
58488,0.5
58489,0.5
58490,0.5
58491,0.5
58492,0.5
58493,0.5
58494,0.5
58495,0.5
58496,0.5
58497,0.5
58498,0.5
58499,0.5
58500,0.5
58501,0.5
58502,0.5
58503,0.5
58504,0.5
58505,0.5
58506,0.5
58507,0.5
58508,0.5
58509,0.5
58510,0.5
58511,0.5
58512,0.5
58513,0.5
58514,0.5
58515,0.5
58516,0.5
58517,0.5
58518,0.5
58519,0.5
58520,0.5
58521,0.5
58522,0.5
58523,0.5
58524,0.5
58525,0.5
58526,0.5
58527,0.5
58528,0.5
58529,0.5
58530,0.5
58531,0.5
58532,0.5
58533,0.5
58534,0.5
58535,0.5
58536,0.5
58537,0.5
58538,0.5
58539,0.5
58540,0.5
58541,0.5
58542,0.5
58543,0.5
58544,0.5
58545,0.5
58546,0.5
58547,0.5
58548,0.5
58549,0.5
58550,0.5
58551,0.5
58552,0.5
58553,0.5
58554,0.5
58555,0.5
58556,0.5
58557,0.5
58558,0.5
58559,0.5
58560,0.5
58561,0.5
58562,0.5
58563,0.5
58564,0.5
58565,0.5
58566,0.5
58567,0.5
58568,0.5
58569,0.5
58570,0.5
58571,0.5
58572,0.5
58573,0.5
58574,0.5
58575,0.5
58576,0.5
58577,0.5
58578,0.5
58579,0.5
58580,0.5
58581,0.5
58582,0.5
58583,0.5
58584,0.5
58585,0.5
58586,0.5
58587,0.5
58588,0.5
58589,0.5
58590,0.5
58591,0.5
58592,0.5
58593,0.5
58594,0.5
58595,0.5
58596,0.5
58597,0.5
58598,0.5
58599,0.5
58600,0.5
58601,0.5
58602,0.5
58603,0.5
58604,0.5
58605,0.5
58606,0.5
58607,0.5
58608,0.5
58609,0.5
58610,0.5
58611,0.5
58612,0.5
58613,0.5
58614,0.5
58615,0.5
58616,0.5
58617,0.5
58618,0.5
58619,0.5
58620,0.5
58621,0.5
58622,0.5
58623,0.5
58624,0.5
58625,0.5
58626,0.5
58627,0.5
58628,0.5
58629,0.5
58630,0.5
58631,0.5
58632,0.5
58633,0.5
58634,0.5
58635,0.5
58636,0.5
58637,0.5
58638,0.5
58639,0.5
58640,0.5
58641,0.5
58642,0.5
58643,0.5
58644,0.5
58645,0.5
58646,0.5
58647,0.5
58648,0.5
58649,0.5
58650,0.5
58651,0.5
58652,0.5
58653,0.5
58654,0.5
58655,0.5
58656,0.5
58657,0.5
58658,0.5
58659,0.5
58660,0.5
58661,0.5
58662,0.5
58663,0.5
58664,0.5
58665,0.5
58666,0.5
58667,0.5
58668,0.5
58669,0.5
58670,0.5
58671,0.5
58672,0.5
58673,0.5
58674,0.5
58675,0.5
58676,0.5
58677,0.5
58678,0.5
58679,0.5
58680,0.5
58681,0.5
58682,0.5
58683,0.5
58684,0.5
58685,0.5
58686,0.5
58687,0.5
58688,0.5
58689,0.5
58690,0.5
58691,0.5
58692,0.5
58693,0.5
58694,0.5
58695,0.5
58696,0.5
58697,0.5
58698,0.5
58699,0.5
58700,0.5
58701,0.5
58702,0.5
58703,0.5
58704,0.5
58705,0.5
58706,0.5
58707,0.5
58708,0.5
58709,0.5
58710,0.5
58711,0.5
58712,0.5
58713,0.5
58714,0.5
58715,0.5
58716,0.5
58717,0.5
58718,0.5
58719,0.5
58720,0.5
58721,0.5
58722,0.5
58723,0.5
58724,0.5
58725,0.5
58726,0.5
58727,0.5
58728,0.5
58729,0.5
58730,0.5
58731,0.5
58732,0.5
58733,0.5
58734,0.5
58735,0.5
58736,0.5
58737,0.5
58738,0.5
58739,0.5
58740,0.5
58741,0.5
58742,0.5
58743,0.5
58744,0.5
58745,0.5
58746,0.5
58747,0.5
58748,0.5
58749,0.5
58750,0.5
58751,0.5
58752,0.5
58753,0.5
58754,0.5
58755,0.5
58756,0.5
58757,0.5
58758,0.5
58759,0.5
58760,0.5
58761,0.5
58762,0.5
58763,0.5
58764,0.5
58765,0.5
58766,0.5
58767,0.5
58768,0.5
58769,0.5
58770,0.5
58771,0.5
58772,0.5
58773,0.5
58774,0.5
58775,0.5
58776,0.5
58777,0.5
58778,0.5
58779,0.5
58780,0.5
58781,0.5
58782,0.5
58783,0.5
58784,0.5
58785,0.5
58786,0.5
58787,0.5
58788,0.5
58789,0.5
58790,0.5
58791,0.5
58792,0.5
58793,0.5
58794,0.5
58795,0.5
58796,0.5
58797,0.5
58798,0.5
58799,0.5
58800,0.5
58801,0.5
58802,0.5
58803,0.5
58804,0.5
58805,0.5
58806,0.5
58807,0.5
58808,0.5
58809,0.5
58810,0.5
58811,0.5
58812,0.5
58813,0.5
58814,0.5
58815,0.5
58816,0.5
58817,0.5
58818,0.5
58819,0.5
58820,0.5
58821,0.5
58822,0.5
58823,0.5
58824,0.5
58825,0.5
58826,0.5
58827,0.5
58828,0.5
58829,0.5
58830,0.5
58831,0.5
58832,0.5
58833,0.5
58834,0.5
58835,0.5
58836,0.5
58837,0.5
58838,0.5
58839,0.5
58840,0.5
58841,0.5
58842,0.5
58843,0.5
58844,0.5
58845,0.5
58846,0.5
58847,0.5
58848,0.5
58849,0.5
58850,0.5
58851,0.5
58852,0.5
58853,0.5
58854,0.5
58855,0.5
58856,0.5
58857,0.5
58858,0.5
58859,0.5
58860,0.5
58861,0.5
58862,0.5
58863,0.5
58864,0.5
58865,0.5
58866,0.5
58867,0.5
58868,0.5
58869,0.5
58870,0.5
58871,0.5
58872,0.5
58873,0.5
58874,0.5
58875,0.5
58876,0.5
58877,0.5
58878,0.5
58879,0.5
58880,0.5
58881,0.5
58882,0.5
58883,0.5
58884,0.5
58885,0.5
58886,0.5
58887,0.5
58888,0.5
58889,0.5
58890,0.5
58891,0.5
58892,0.5
58893,0.5
58894,0.5
58895,0.5
58896,0.5
58897,0.5
58898,0.5
58899,0.5
58900,0.5
58901,0.5
58902,0.5
58903,0.5
58904,0.5
58905,0.5
58906,0.5
58907,0.5
58908,0.5
58909,0.5
58910,0.5
58911,0.5
58912,0.5
58913,0.5
58914,0.5
58915,0.5
58916,0.5
58917,0.5
58918,0.5
58919,0.5
58920,0.5
58921,0.5
58922,0.5
58923,0.5
58924,0.5
58925,0.5
58926,0.5
58927,0.5
58928,0.5
58929,0.5
58930,0.5
58931,0.5
58932,0.5
58933,0.5
58934,0.5
58935,0.5
58936,0.5
58937,0.5
58938,0.5
58939,0.5
58940,0.5
58941,0.5
58942,0.5
58943,0.5
58944,0.5
58945,0.5
58946,0.5
58947,0.5
58948,0.5
58949,0.5
58950,0.5
58951,0.5
58952,0.5
58953,0.5
58954,0.5
58955,0.5
58956,0.5
58957,0.5
58958,0.5
58959,0.5
58960,0.5
58961,0.5
58962,0.5
58963,0.5
58964,0.5
58965,0.5
58966,0.5
58967,0.5
58968,0.5
58969,0.5
58970,0.5
58971,0.5
58972,0.5
58973,0.5
58974,0.5
58975,0.5
58976,0.5
58977,0.5
58978,0.5
58979,0.5
58980,0.5
58981,0.5
58982,0.5
58983,0.5
58984,0.5
58985,0.5
58986,0.5
58987,0.5
58988,0.5
58989,0.5
58990,0.5
58991,0.5
58992,0.5
58993,0.5
58994,0.5
58995,0.5
58996,0.5
58997,0.5
58998,0.5
58999,0.5
59000,0.5
59001,0.5
59002,0.5
59003,0.5
59004,0.5
59005,0.5
59006,0.5
59007,0.5
59008,0.5
59009,0.5
59010,0.5
59011,0.5
59012,0.5
59013,0.5
59014,0.5
59015,0.5
59016,0.5
59017,0.5
59018,0.5
59019,0.5
59020,0.5
59021,0.5
59022,0.5
59023,0.5
59024,0.5
59025,0.5
59026,0.5
59027,0.5
59028,0.5
59029,0.5
59030,0.5
59031,0.5
59032,0.5
59033,0.5
59034,0.5
59035,0.5
59036,0.5
59037,0.5
59038,0.5
59039,0.5
59040,0.5
59041,0.5
59042,0.5
59043,0.5
59044,0.5
59045,0.5
59046,0.5
59047,0.5
59048,0.5
59049,0.5
59050,0.5
59051,0.5
59052,0.5
59053,0.5
59054,0.5
59055,0.5
59056,0.5
59057,0.5
59058,0.5
59059,0.5
59060,0.5
59061,0.5
59062,0.5
59063,0.5
59064,0.5
59065,0.5
59066,0.5
59067,0.5
59068,0.5
59069,0.5
59070,0.5
59071,0.5
59072,0.5
59073,0.5
59074,0.5
59075,0.5
59076,0.5
59077,0.5
59078,0.5
59079,0.5
59080,0.5
59081,0.5
59082,0.5
59083,0.5
59084,0.5
59085,0.5
59086,0.5
59087,0.5
59088,0.5
59089,0.5
59090,0.5
59091,0.5
59092,0.5
59093,0.5
59094,0.5
59095,0.5
59096,0.5
59097,0.5
59098,0.5
59099,0.5
59100,0.5
59101,0.5
59102,0.5
59103,0.5
59104,0.5
59105,0.5
59106,0.5
59107,0.5
59108,0.5
59109,0.5
59110,0.5
59111,0.5
59112,0.5
59113,0.5
59114,0.5
59115,0.5
59116,0.5
59117,0.5
59118,0.5
59119,0.5
59120,0.5
59121,0.5
59122,0.5
59123,0.5
59124,0.5
59125,0.5
59126,0.5
59127,0.5
59128,0.5
59129,0.5
59130,0.5
59131,0.5
59132,0.5
59133,0.5
59134,0.5
59135,0.5
59136,0.5
59137,0.5
59138,0.5
59139,0.5
59140,0.5
59141,0.5
59142,0.5
59143,0.5
59144,0.5
59145,0.5
59146,0.5
59147,0.5
59148,0.5
59149,0.5
59150,0.5
59151,0.5
59152,0.5
59153,0.5
59154,0.5
59155,0.5
59156,0.5
59157,0.5
59158,0.5
59159,0.5
59160,0.5
59161,0.5
59162,0.5
59163,0.5
59164,0.5
59165,0.5
59166,0.5
59167,0.5
59168,0.5
59169,0.5
59170,0.5
59171,0.5
59172,0.5
59173,0.5
59174,0.5
59175,0.5
59176,0.5
59177,0.5
59178,0.5
59179,0.5
59180,0.5
59181,0.5
59182,0.5
59183,0.5
59184,0.5
59185,0.5
59186,0.5
59187,0.5
59188,0.5
59189,0.5
59190,0.5
59191,0.5
59192,0.5
59193,0.5
59194,0.5
59195,0.5
59196,0.5
59197,0.5
59198,0.5
59199,0.5
59200,0.5
59201,0.5
59202,0.5
59203,0.5
59204,0.5
59205,0.5
59206,0.5
59207,0.5
59208,0.5
59209,0.5
59210,0.5
59211,0.5
59212,0.5
59213,0.5
59214,0.5
59215,0.5
59216,0.5
59217,0.5
59218,0.5
59219,0.5
59220,0.5
59221,0.5
59222,0.5
59223,0.5
59224,0.5
59225,0.5
59226,0.5
59227,0.5
59228,0.5
59229,0.5
59230,0.5
59231,0.5
59232,0.5
59233,0.5
59234,0.5
59235,0.5
59236,0.5
59237,0.5
59238,0.5
59239,0.5
59240,0.5
59241,0.5
59242,0.5
59243,0.5
59244,0.5
59245,0.5
59246,0.5
59247,0.5
59248,0.5
59249,0.5
59250,0.5
59251,0.5
59252,0.5
59253,0.5
59254,0.5
59255,0.5
59256,0.5
59257,0.5
59258,0.5
59259,0.5
59260,0.5
59261,0.5
59262,0.5
59263,0.5
59264,0.5
59265,0.5
59266,0.5
59267,0.5
59268,0.5
59269,0.5
59270,0.5
59271,0.5
59272,0.5
59273,0.5
59274,0.5
59275,0.5
59276,0.5
59277,0.5
59278,0.5
59279,0.5
59280,0.5
59281,0.5
59282,0.5
59283,0.5
59284,0.5
59285,0.5
59286,0.5
59287,0.5
59288,0.5
59289,0.5
59290,0.5
59291,0.5
59292,0.5
59293,0.5
59294,0.5
59295,0.5
59296,0.5
59297,0.5
59298,0.5
59299,0.5
59300,0.5
59301,0.5
59302,0.5
59303,0.5
59304,0.5
59305,0.5
59306,0.5
59307,0.5
59308,0.5
59309,0.5
59310,0.5
59311,0.5
59312,0.5
59313,0.5
59314,0.5
59315,0.5
59316,0.5
59317,0.5
59318,0.5
59319,0.5
59320,0.5
59321,0.5
59322,0.5
59323,0.5
59324,0.5
59325,0.5
59326,0.5
59327,0.5
59328,0.5
59329,0.5
59330,0.5
59331,0.5
59332,0.5
59333,0.5
59334,0.5
59335,0.5
59336,0.5
59337,0.5
59338,0.5
59339,0.5
59340,0.5
59341,0.5
59342,0.5
59343,0.5
59344,0.5
59345,0.5
59346,0.5
59347,0.5
59348,0.5
59349,0.5
59350,0.5
59351,0.5
59352,0.5
59353,0.5
59354,0.5
59355,0.5
59356,0.5
59357,0.5
59358,0.5
59359,0.5
59360,0.5
59361,0.5
59362,0.5
59363,0.5
59364,0.5
59365,0.5
59366,0.5
59367,0.5
59368,0.5
59369,0.5
59370,0.5
59371,0.5
59372,0.5
59373,0.5
59374,0.5
59375,0.5
59376,0.5
59377,0.5
59378,0.5
59379,0.5
59380,0.5
59381,0.5
59382,0.5
59383,0.5
59384,0.5
59385,0.5
59386,0.5
59387,0.5
59388,0.5
59389,0.5
59390,0.5
59391,0.5
59392,0.5
59393,0.5
59394,0.5
59395,0.5
59396,0.5
59397,0.5
59398,0.5
59399,0.5
59400,0.5
59401,0.5
59402,0.5
59403,0.5
59404,0.5
59405,0.5
59406,0.5
59407,0.5
59408,0.5
59409,0.5
59410,0.5
59411,0.5
59412,0.5
59413,0.5
59414,0.5
59415,0.5
59416,0.5
59417,0.5
59418,0.5
59419,0.5
59420,0.5
59421,0.5
59422,0.5
59423,0.5
59424,0.5
59425,0.5
59426,0.5
59427,0.5
59428,0.5
59429,0.5
59430,0.5
59431,0.5
59432,0.5
59433,0.5
59434,0.5
59435,0.5
59436,0.5
59437,0.5
59438,0.5
59439,0.5
59440,0.5
59441,0.5
59442,0.5
59443,0.5
59444,0.5
59445,0.5
59446,0.5
59447,0.5
59448,0.5
59449,0.5
59450,0.5
59451,0.5
59452,0.5
59453,0.5
59454,0.5
59455,0.5
59456,0.5
59457,0.5
59458,0.5
59459,0.5
59460,0.5
59461,0.5
59462,0.5
59463,0.5
59464,0.5
59465,0.5
59466,0.5
59467,0.5
59468,0.5
59469,0.5
59470,0.5
59471,0.5
59472,0.5
59473,0.5
59474,0.5
59475,0.5
59476,0.5
59477,0.5
59478,0.5
59479,0.5
59480,0.5
59481,0.5
59482,0.5
59483,0.5
59484,0.5
59485,0.5
59486,0.5
59487,0.5
59488,0.5
59489,0.5
59490,0.5
59491,0.5
59492,0.5
59493,0.5
59494,0.5
59495,0.5
59496,0.5
59497,0.5
59498,0.5
59499,0.5
59500,0.5
59501,0.5
59502,0.5
59503,0.5
59504,0.5
59505,0.5
59506,0.5
59507,0.5
59508,0.5
59509,0.5
59510,0.5
59511,0.5
59512,0.5
59513,0.5
59514,0.5
59515,0.5
59516,0.5
59517,0.5
59518,0.5
59519,0.5
59520,0.5
59521,0.5
59522,0.5
59523,0.5
59524,0.5
59525,0.5
59526,0.5
59527,0.5
59528,0.5
59529,0.5
59530,0.5
59531,0.5
59532,0.5
59533,0.5
59534,0.5
59535,0.5
59536,0.5
59537,0.5
59538,0.5
59539,0.5
59540,0.5
59541,0.5
59542,0.5
59543,0.5
59544,0.5
59545,0.5
59546,0.5
59547,0.5
59548,0.5
59549,0.5
59550,0.5
59551,0.5
59552,0.5
59553,0.5
59554,0.5
59555,0.5
59556,0.5
59557,0.5
59558,0.5
59559,0.5
59560,0.5
59561,0.5
59562,0.5
59563,0.5
59564,0.5
59565,0.5
59566,0.5
59567,0.5
59568,0.5
59569,0.5
59570,0.5
59571,0.5
59572,0.5
59573,0.5
59574,0.5
59575,0.5
59576,0.5
59577,0.5
59578,0.5
59579,0.5
59580,0.5
59581,0.5
59582,0.5
59583,0.5
59584,0.5
59585,0.5
59586,0.5
59587,0.5
59588,0.5
59589,0.5
59590,0.5
59591,0.5
59592,0.5
59593,0.5
59594,0.5
59595,0.5
59596,0.5
59597,0.5
59598,0.5
59599,0.5
59600,0.5
59601,0.5
59602,0.5
59603,0.5
59604,0.5
59605,0.5
59606,0.5
59607,0.5
59608,0.5
59609,0.5
59610,0.5
59611,0.5
59612,0.5
59613,0.5
59614,0.5
59615,0.5
59616,0.5
59617,0.5
59618,0.5
59619,0.5
59620,0.5
59621,0.5
59622,0.5
59623,0.5
59624,0.5
59625,0.5
59626,0.5
59627,0.5
59628,0.5
59629,0.5
59630,0.5
59631,0.5
59632,0.5
59633,0.5
59634,0.5
59635,0.5
59636,0.5
59637,0.5
59638,0.5
59639,0.5
59640,0.5
59641,0.5
59642,0.5
59643,0.5
59644,0.5
59645,0.5
59646,0.5
59647,0.5
59648,0.5
59649,0.5
59650,0.5
59651,0.5
59652,0.5
59653,0.5
59654,0.5
59655,0.5
59656,0.5
59657,0.5
59658,0.5
59659,0.5
59660,0.5
59661,0.5
59662,0.5
59663,0.5
59664,0.5
59665,0.5
59666,0.5
59667,0.5
59668,0.5
59669,0.5
59670,0.5
59671,0.5
59672,0.5
59673,0.5
59674,0.5
59675,0.5
59676,0.5
59677,0.5
59678,0.5
59679,0.5
59680,0.5
59681,0.5
59682,0.5
59683,0.5
59684,0.5
59685,0.5
59686,0.5
59687,0.5
59688,0.5
59689,0.5
59690,0.5
59691,0.5
59692,0.5
59693,0.5
59694,0.5
59695,0.5
59696,0.5
59697,0.5
59698,0.5
59699,0.5
59700,0.5
59701,0.5
59702,0.5
59703,0.5
59704,0.5
59705,0.5
59706,0.5
59707,0.5
59708,0.5
59709,0.5
59710,0.5
59711,0.5
59712,0.5
59713,0.5
59714,0.5
59715,0.5
59716,0.5
59717,0.5
59718,0.5
59719,0.5
59720,0.5
59721,0.5
59722,0.5
59723,0.5
59724,0.5
59725,0.5
59726,0.5
59727,0.5
59728,0.5
59729,0.5
59730,0.5
59731,0.5
59732,0.5
59733,0.5
59734,0.5
59735,0.5
59736,0.5
59737,0.5
59738,0.5
59739,0.5
59740,0.5
59741,0.5
59742,0.5
59743,0.5
59744,0.5
59745,0.5
59746,0.5
59747,0.5
59748,0.5
59749,0.5
59750,0.5
59751,0.5
59752,0.5
59753,0.5
59754,0.5
59755,0.5
59756,0.5
59757,0.5
59758,0.5
59759,0.5
59760,0.5
59761,0.5
59762,0.5
59763,0.5
59764,0.5
59765,0.5
59766,0.5
59767,0.5
59768,0.5
59769,0.5
59770,0.5
59771,0.5
59772,0.5
59773,0.5
59774,0.5
59775,0.5
59776,0.5
59777,0.5
59778,0.5
59779,0.5
59780,0.5
59781,0.5
59782,0.5
59783,0.5
59784,0.5
59785,0.5
59786,0.5
59787,0.5
59788,0.5
59789,0.5
59790,0.5
59791,0.5
59792,0.5
59793,0.5
59794,0.5
59795,0.5
59796,0.5
59797,0.5
59798,0.5
59799,0.5
59800,0.5
59801,0.5
59802,0.5
59803,0.5
59804,0.5
59805,0.5
59806,0.5
59807,0.5
59808,0.5
59809,0.5
59810,0.5
59811,0.5
59812,0.5
59813,0.5
59814,0.5
59815,0.5
59816,0.5
59817,0.5
59818,0.5
59819,0.5
59820,0.5
59821,0.5
59822,0.5
59823,0.5
59824,0.5
59825,0.5
59826,0.5
59827,0.5
59828,0.5
59829,0.5
59830,0.5
59831,0.5
59832,0.5
59833,0.5
59834,0.5
59835,0.5
59836,0.5
59837,0.5
59838,0.5
59839,0.5
59840,0.5
59841,0.5
59842,0.5
59843,0.5
59844,0.5
59845,0.5
59846,0.5
59847,0.5
59848,0.5
59849,0.5
59850,0.5
59851,0.5
59852,0.5
59853,0.5
59854,0.5
59855,0.5
59856,0.5
59857,0.5
59858,0.5
59859,0.5
59860,0.5
59861,0.5
59862,0.5
59863,0.5
59864,0.5
59865,0.5
59866,0.5
59867,0.5
59868,0.5
59869,0.5
59870,0.5
59871,0.5
59872,0.5
59873,0.5
59874,0.5
59875,0.5
59876,0.5
59877,0.5
59878,0.5
59879,0.5
59880,0.5
59881,0.5
59882,0.5
59883,0.5
59884,0.5
59885,0.5
59886,0.5
59887,0.5
59888,0.5
59889,0.5
59890,0.5
59891,0.5
59892,0.5
59893,0.5
59894,0.5
59895,0.5
59896,0.5
59897,0.5
59898,0.5
59899,0.5
59900,0.5
59901,0.5
59902,0.5
59903,0.5
59904,0.5
59905,0.5
59906,0.5
59907,0.5
59908,0.5
59909,0.5
59910,0.5
59911,0.5
59912,0.5
59913,0.5
59914,0.5
59915,0.5
59916,0.5
59917,0.5
59918,0.5
59919,0.5
59920,0.5
59921,0.5
59922,0.5
59923,0.5
59924,0.5
59925,0.5
59926,0.5
59927,0.5
59928,0.5
59929,0.5
59930,0.5
59931,0.5
59932,0.5
59933,0.5
59934,0.5
59935,0.5
59936,0.5
59937,0.5
59938,0.5
59939,0.5
59940,0.5
59941,0.5
59942,0.5
59943,0.5
59944,0.5
59945,0.5
59946,0.5
59947,0.5
59948,0.5
59949,0.5
59950,0.5
59951,0.5
59952,0.5
59953,0.5
59954,0.5
59955,0.5
59956,0.5
59957,0.5
59958,0.5
59959,0.5
59960,0.5
59961,0.5
59962,0.5
59963,0.5
59964,0.5
59965,0.5
59966,0.5
59967,0.5
59968,0.5
59969,0.5
59970,0.5
59971,0.5
59972,0.5
59973,0.5
59974,0.5
59975,0.5
59976,0.5
59977,0.5
59978,0.5
59979,0.5
59980,0.5
59981,0.5
59982,0.5
59983,0.5
59984,0.5
59985,0.5
59986,0.5
59987,0.5
59988,0.5
59989,0.5
59990,0.5
59991,0.5
59992,0.5
59993,0.5
59994,0.5
59995,0.5
59996,0.5
59997,0.5
59998,0.5
59999,0.5
60000,0.5
60001,0.5
60002,0.5
60003,0.5
60004,0.5
60005,0.5
60006,0.5
60007,0.5
60008,0.5
60009,0.5
60010,0.5
60011,0.5
60012,0.5
60013,0.5
60014,0.5
60015,0.5
60016,0.5
60017,0.5
60018,0.5
60019,0.5
60020,0.5
60021,0.5
60022,0.5
60023,0.5
60024,0.5
60025,0.5
60026,0.5
60027,0.5
60028,0.5
60029,0.5
60030,0.5
60031,0.5
60032,0.5
60033,0.5
60034,0.5
60035,0.5
60036,0.5
60037,0.5
60038,0.5
60039,0.5
60040,0.5
60041,0.5
60042,0.5
60043,0.5
60044,0.5
60045,0.5
60046,0.5
60047,0.5
60048,0.5
60049,0.5
60050,0.5
60051,0.5
60052,0.5
60053,0.5
60054,0.5
60055,0.5
60056,0.5
60057,0.5
60058,0.5
60059,0.5
60060,0.5
60061,0.5
60062,0.5
60063,0.5
60064,0.5
60065,0.5
60066,0.5
60067,0.5
60068,0.5
60069,0.5
60070,0.5
60071,0.5
60072,0.5
60073,0.5
60074,0.5
60075,0.5
60076,0.5
60077,0.5
60078,0.5
60079,0.5
60080,0.5
60081,0.5
60082,0.5
60083,0.5
60084,0.5
60085,0.5
60086,0.5
60087,0.5
60088,0.5
60089,0.5
60090,0.5
60091,0.5
60092,0.5
60093,0.5
60094,0.5
60095,0.5
60096,0.5
60097,0.5
60098,0.5
60099,0.5
60100,0.5
60101,0.5
60102,0.5
60103,0.5
60104,0.5
60105,0.5
60106,0.5
60107,0.5
60108,0.5
60109,0.5
60110,0.5
60111,0.5
60112,0.5
60113,0.5
60114,0.5
60115,0.5
60116,0.5
60117,0.5
60118,0.5
60119,0.5
60120,0.5
60121,0.5
60122,0.5
60123,0.5
60124,0.5
60125,0.5
60126,0.5
60127,0.5
