id,time,direction,amount
75500,1154563200,1,356.1855010333834
75500,1153526400,1,223.935941036512
75500,1154476800,0,67.43018567955559
75500,1153267200,0,50.66129652859173
75500,1153180800,1,230.96084912407707
75500,1156982400,1,222.666925381984
75500,1153008000,1,277.3252425020069
75500,1152921600,1,222.666925381984
75500,1152835200,1,185.6388614623665
75500,1152403200,0,87.54272040140651
75500,1152230400,1,78.31639467943589
75500,1152144000,1,185.6388614623665
75500,1152057600,0,50.66129652859173
75500,1152057600,1,310.8635133716728
75500,1153353600,1,621.7270267433456
75500,1153440000,1,45.32198766171058
75500,1153440000,0,198.84558887472264
75500,1153526400,0,207.5086705811117
75500,1153612800,0,50.66129652859173
75500,1153699200,0,207.5086705811117
75500,1153699200,1,99.57240689277812
75500,1153785600,0,139.0145976744558
75500,1153872000,1,371.277722924733
75500,1153958400,1,222.666925381984
75500,1154131200,0,170.98187578399708
75500,1154390400,0,50.66129652859173
75500,1154476800,1,463.8252217299459
75500,1157155200,0,87.54272040140651
75500,1159574400,1,185.6388614623665
75500,1157241600,0,87.54272040140651
75500,1159660800,0,639.8405961160673
75500,1159747200,1,78.31639467943589
75500,1159747200,0,207.5086705811117
75500,1159833600,1,310.8635133716728
75500,1160006400,0,295.4566813547468
75500,1160092800,0,295.4566813547468
75500,1160179200,0,336.4416702463776
75500,1160265600,1,776.6375805710724
75500,1160352000,0,139.0145976744558
75500,1160352000,1,401.6887766457408
75500,1160524800,1,222.666925381984
75500,1160697600,0,50.66129652859173
75500,1160784000,1,619.642215310907
75500,1151884800,0,347.4858328896106
75500,1160870400,1,310.8635133716728
75500,1161043200,1,169.6855218054444
75500,1161043200,0,347.4858328896106
75500,1161129600,0,207.5086705811117
75500,1161129600,1,398.92413539837634
75500,1161302400,0,139.0145976744558
75500,1161475200,0,347.4858328896106
75500,1161388800,1,45.32198766171058
75500,1161302400,1,417.2795404013691
75500,1159488000,1,252.5341152510512
75500,1157241600,1,559.5905816591405
75500,1159315200,1,263.95525614180235
75500,1159142400,1,185.6388614623665
75500,1157328000,1,45.32198766171058
75500,1157500800,0,139.0145976744558
75500,1157587200,1,222.666925381984
75500,1157673600,0,295.4566813547468
75500,1157846400,0,295.4566813547468
75500,1157846400,1,222.666925381984
75500,1157932800,1,60.32356557773676
75500,1158105600,0,67.43018567955559
75500,1158105600,1,816.5209297133775
75500,1158192000,1,686.4921471119299
75500,1158278400,1,184.6870997214706
75500,1158278400,0,50.66129652859173
75500,1158451200,1,99.57240689277812
75500,1158451200,0,139.0145976744558
75500,1158537600,1,486.98475742508
75500,1158624000,1,99.57240689277812
75500,1158624000,0,87.54272040140651
75500,1158710400,1,60.32356557773676
75500,1158796800,1,152.96170835827309
75500,1158883200,0,248.89894984497104
75500,1158883200,1,284.2595066142487
75500,1159056000,1,222.666925381984
75500,1159056000,0,87.54272040140651
75500,1159228800,1,45.32198766171058
75500,1151884800,1,264.317832043096
75500,1151971200,1,264.317832043096
75500,1148601600,0,111.30286847331612
75500,1148169600,1,264.317832043096
75500,1148256000,0,295.4566813547468
75500,1148256000,1,60.32356557773676
75500,1148428800,1,185.6388614623665
75500,1148428800,0,67.43018567955559
75500,1148515200,0,347.4858328896106
75500,1148601600,1,152.96170835827309
75500,1148774400,1,222.666925381984
75500,1148860800,0,456.4076204260828
75500,1148860800,1,78.31639467943589
75500,1148947200,0,67.43018567955559
75500,1149033600,1,78.31639467943589
75500,1149120000,1,124.36353414373384
75500,1149206400,0,282.2847442573132
75500,1149206400,1,150.96754090115792
75500,1149292800,0,139.0145976744558
75500,1149379200,1,375.6286337402571
75500,1149552000,1,177.888801572214
75500,1149638400,1,124.36353414373384
75500,1148083200,0,590.9133627094936
75500,1149724800,1,486.98475742508
75500,1148083200,1,78.31639467943589
75500,1147910400,1,559.5905816591405
75500,1146009600,1,324.6413976208328
75500,1146096000,0,347.4858328896106
75500,1146096000,1,486.98475742508
75500,1146182400,1,60.32356557773676
75500,1146355200,1,442.20663361531
75500,1146441600,1,409.57480249887846
75500,1146528000,1,310.8635133716728
75500,1146614400,0,67.43018567955559
75500,1146787200,0,248.89894984497104
75500,1146873600,0,248.89894984497104
75500,1146960000,1,124.36353414373384
75500,1147046400,1,185.6388614623665
75500,1147046400,0,170.98187578399708
75500,1147132800,0,50.66129652859173
75500,1147219200,1,185.6388614623665
75500,1147305600,1,152.96170835827309
75500,1147564800,1,120.64713115547352
75500,1147824000,1,185.6388614623665
75500,1147910400,0,50.66129652859173
75500,1147996800,1,45.32198766171058
75500,1146009600,0,111.30286847331612
75500,1149811200,1,222.666925381984
75500,1150502400,0,170.98187578399708
75500,1151798400,1,213.28527393600984
75500,1151712000,1,99.57240689277812
75500,1151452800,0,111.30286847331612
75500,1151452800,1,152.96170835827309
75500,1151366400,1,402.9577923002687
75500,1151280000,0,111.30286847331612
75500,1150156800,1,78.31639467943589
75500,1151107200,1,45.32198766171058
75500,1151107200,0,248.89894984497104
75500,1150588800,1,78.31639467943589
75500,1150502400,1,152.96170835827309
75500,1151020800,1,322.2393322747621
75500,1150588800,0,50.66129652859173
75500,1150675200,1,703.2159605591012
75500,1150761600,0,207.5086705811117
75500,1150761600,1,621.7270267433456
75500,1150848000,1,356.1855010333834
75500,1150934400,1,300.9833200614199
75500,1145923200,0,207.5086705811117
75502,1161302400,1,526.4805459924029
75502,1160352000,0,339.91209868208875
75502,1151452800,1,195.3509910194343
75502,1160438400,0,297.31800319992
75502,1160438400,1,685.2189148178849
75502,1160524800,1,1019.2893344082718
75502,1160524800,0,574.9644985716326
75502,1160611200,0,582.5050868582565
75502,1160611200,1,338.13665490639147
75502,1160697600,1,197.79291107642047
75502,1160784000,1,498.3642749611154
75502,1160956800,1,526.126870442248
75502,1160956800,0,790.1908551571253
75502,1161043200,1,513.1110939635405
75502,1161129600,1,353.8398454042768
75502,1161129600,0,334.782687922709
75502,1161302400,0,528.1988572129
75502,1151712000,0,260.33909446629013
75502,1152144000,1,520.6781889325803
75502,1151020800,1,545.8969514749135
75502,1152144000,0,263.33636855973845
75502,1152230400,1,76.64623107655105
75502,1161475200,1,270.8279311720964
75502,1161388800,1,1171.9233446410929
75502,1161388800,0,1144.570613434913
75502,1151020800,0,546.3605841310092
75502,1154563200,1,1480.5380151848804
75502,1150329600,1,300.57136388469496
75502,1146441600,0,222.9360717215845
75502,1146528000,1,310.28995835074534
75502,1146614400,1,179.23869116809513
75502,1146614400,0,179.23869116809513
75502,1146700800,1,179.23869116809513
75502,1146873600,0,254.40305291799908
75502,1146873600,1,211.7059288591276
75502,1147305600,0,301.7077109139928
75502,1147651200,1,300.57136388469496
75502,1147737600,0,284.20421381711395
75502,1147824000,1,520.6781889325803
75502,1147824000,0,347.2418548243077
75502,1147910400,1,781.0172833988704
75502,1148947200,1,137.71109122269095
75502,1148083200,1,492.74032111317183
75502,1148342400,0,287.94497146943456
75502,1148342400,1,285.5578570086234
75502,1149033600,0,467.9605349978634
75502,1149033600,1,265.4730298402036
75502,1149379200,0,296.61575646367777
75502,1149465600,1,295.1560591251672
75502,1149552000,1,301.7077109139928
75502,1149552000,0,301.7077109139928
75502,1150243200,1,291.6417336868674
75502,1150243200,0,591.1849564180135
75502,1160352000,1,197.79291107642047
75502,1160265600,1,347.2418548243077
75502,1160006400,0,650.8886772612741
75502,1160179200,1,260.9987372515411
75502,1155859200,1,1518.8464888041551
75502,1155945600,1,303.804759488534
75502,1156032000,1,301.7077109139928
75502,1156032000,0,315.90221283339423
75502,1156118400,1,826.3514935495701
75502,1156118400,0,347.2418548243077
75502,1152662400,0,363.6233675787133
75502,1156204800,0,877.5595156644032
75502,1156204800,1,1437.3840005680493
75502,1156291200,1,2311.138706675884
75502,1156291200,0,950.2007501718645
75502,1155859200,0,665.0757421398541
75502,1156377600,1,1140.8532384901712
75502,1156464000,1,466.1795789182371
75502,1156464000,0,329.952708328185
75502,1156550400,0,483.2751661878747
75502,1156550400,1,829.854275708195
75502,1156636800,0,439.5777856343853
75502,1156636800,1,1196.7398638758204
75502,1156723200,1,1130.204939633515
75502,1156723200,0,1018.1509657194704
75502,1156809600,0,693.9468115651471
75502,1156809600,1,863.2260393086393
75502,1156896000,0,247.8747603073949
75502,1156377600,0,777.5201284823419
75502,1152662400,1,513.093063107164
75502,1152748800,0,607.3699494031121
75502,1152748800,1,810.3986910962614
75502,1146182400,1,211.7059288591276
75502,1154563200,0,875.7436928525792
75502,1154476800,0,323.2785980606964
75502,1154476800,1,974.574585428799
75502,1154304000,0,313.272902652075
75502,1154304000,1,501.9255857404769
75502,1153872000,1,179.23869116809513
75502,1153872000,0,179.23869116809513
75502,1155081600,0,17.37151455361127
75502,1155427200,1,497.7690130031506
75502,1155427200,0,291.6417336868674
75502,1155772800,1,558.8452495028926
75502,1155772800,0,636.6428099429938
75502,1153526400,0,554.8718827846752
75502,1153526400,1,556.3857881807198
75502,1153353600,0,145.29782739187672
75502,1153353600,1,150.2732040176724
75502,1153267200,0,163.909062582478
75502,1153267200,1,206.128543256994
75502,1153094400,1,232.40122664688167
75502,1153094400,0,232.40122664688167
75502,1153008000,1,260.33909446629013
75502,1152921600,0,853.0447476816088
75502,1152921600,1,603.4154218279856
75502,1152835200,0,201.89466526977475
75502,1156896000,1,211.7059288591276
75502,1156982400,1,1405.1557528862706
75502,1156982400,0,565.1132979920158
75502,1157068800,0,438.40271852890686
75502,1158451200,1,362.67015792980897
75502,1158537600,1,2698.204794011049
75502,1158537600,0,1054.4518464755636
75502,1158624000,0,313.16577958142426
75502,1158624000,1,301.7077109139928
75502,1158710400,1,211.7059288591276
75502,1158969600,0,856.4275428766967
75502,1158969600,1,1772.8180298845905
75502,1159056000,1,755.1366732408649
75502,1159056000,0,265.7877759759579
75502,1159142400,1,264.73294815396656
75502,1159142400,0,587.2610133071123
75502,1159228800,1,222.9360717215845
75502,1159315200,1,669.17403785947
75502,1159315200,0,509.4384883763128
75502,1159401600,0,263.11892109314374
75502,1159401600,1,332.11632751773107
75502,1159488000,1,358.1010949037029
75502,1159574400,1,350.6345764483259
75502,1159833600,1,150.2732040176724
75502,1159920000,0,707.5726758797307
75502,1159920000,1,938.8127909941164
75502,1160006400,1,1023.2877212131187
75502,1160092800,0,323.7456941776504
75502,1160092800,1,525.8538060167239
75502,1158451200,0,371.573948445812
75502,1160265600,0,338.9816955446066
75502,1158278400,0,222.9360717215845
75502,1158192000,0,151.05393594574252
75502,1157068800,1,1152.415640873452
75502,1157155200,0,222.9360717215845
75502,1157155200,1,222.9360717215845
75502,1157241600,1,520.6781889325803
75502,1157241600,0,520.8705968094732
75502,1157328000,0,265.7877759759579
75502,1157328000,1,260.33909446629013
75502,1157414400,0,982.9935017406395
75502,1157414400,1,1980.2920175088257
75502,1157500800,0,358.01979187623084
75502,1157500800,1,524.1518279916579
75502,1157587200,1,648.9495657383005
75502,1157587200,0,648.9495657383005
75502,1157673600,1,514.7421473842892
75502,1157673600,0,534.1089375608744
75502,1157760000,0,848.5032022666677
75502,1157760000,1,1307.1441538411184
75502,1157846400,0,260.33909446629013
75502,1157846400,1,694.9810950470022
75502,1157932800,1,293.8395494503057
75502,1157932800,0,293.8395494503057
75502,1158019200,0,565.1132979920158
75502,1158019200,1,785.9405871617121
75502,1158105600,0,179.23869116809513
75502,1158105600,1,187.43115615288303
75502,1158278400,1,546.1571796150897
75502,1146096000,1,304.0432599303
75502,1147219200,0,23.350353127254408
75502,1147996800,0,222.9360717215845
75503,1244160000,1,915.34
75503,1245196800,1,159.54
75503,1245456000,1,138.08
75503,1245628800,1,286.78
75503,1245801600,1,450.88
75503,1245974400,1,76.36
75503,1243987200,1,342.02
75503,1246147200,1,146.95
75503,1246665600,1,92.68
75503,1247702400,0,8118.33
75503,1247702400,1,24.4
75503,1248220800,1,273.42
75503,1249516800,1,138.87
75503,1240012800,1,585.09
75503,1246320000,1,5.9
75503,1238889600,1,222.93
75503,1243814400,1,205.06
75503,1243296000,1,162.2
75503,1252713600,1,268.52
75503,1252454400,1,268.18
75503,1252195200,1,217.31
75503,1251417600,1,0.09
75503,1250899200,1,420.11
75503,1250380800,1,501.38
75503,1243641600,1,2200.09
75503,1240185600,1,59.69
75503,1240531200,1,2.32
75503,1240876800,1,2512.11
75503,1242432000,1,198.63
75503,1242604800,1,246.14
75503,1242777600,1,505.84
75503,1242950400,1,264.0
75503,1240358400,1,175.76
75503,1237161600,0,9321.67
75503,1251936000,1,501.14
75504,1213142400,1,53.28
75504,1204675200,1,519.52
75504,1204156800,1,257.9
75504,1204070400,1,253.2
75504,1203984000,1,287.32
75504,1203897600,1,0.52
75504,1203811200,1,44.64
75504,1203724800,1,253.29
75504,1203638400,1,69.32
75504,1203552000,1,211.59
75504,1203465600,1,391.32
75504,1205193600,0,4793.96
75504,1203379200,1,303.16
75504,1203206400,1,322.47
75504,1203120000,1,292.3
75504,1203033600,1,1.84
75504,1202947200,1,48.21
75504,1202860800,1,403.96
75504,1202774400,0,5600.82
75504,1211155200,1,18.66
75504,1211328000,1,276.01
75504,1211500800,1,138.63
75504,1211673600,1,340.59
75504,1203292800,1,419.44
75504,1205193600,1,384.13
75504,1205366400,1,487.05
75504,1205539200,1,344.38
75504,1209081600,1,455.46
75504,1209686400,1,1960.01
75504,1209859200,1,507.99
75504,1210464000,0,5446.35
75504,1210464000,1,2596.47
75504,1210550400,1,12.12
75504,1210636800,1,267.76
75504,1210809600,1,344.92
75504,1210982400,1,342.34
75504,1207872000,1,406.11
75504,1207872000,0,5757.95
75504,1207267200,1,513.75
75504,1207440000,1,264.19
75504,1207267200,1,1792.23
75504,1207094400,1,434.44
75504,1206921600,1,1624.24
75504,1206748800,1,35.9
75504,1206576000,1,308.98
75504,1206403200,1,109.88
75504,1206230400,1,207.49
75504,1206057600,1,28.31
75504,1205884800,1,348.85
75504,1205712000,1,21.1
75504,1211846400,1,283.61
75504,1212019200,1,497.92
75504,1212192000,1,321.27
75504,1212364800,1,332.3
75504,1215993600,1,131.52
75504,1215907200,1,52.84
75504,1215820800,1,39.71
75504,1215734400,1,424.87
75504,1215734400,0,5081.14
75504,1215043200,1,496.46
75504,1214438400,1,187.04
75504,1214352000,1,353.03
75504,1214265600,1,252.12
75504,1214179200,1,291.0
75504,1214092800,1,230.69
75504,1214006400,1,247.76
75504,1213920000,1,190.65
75504,1213833600,1,127.77
75504,1213747200,1,116.61
75504,1213660800,1,154.58
75504,1213574400,1,167.03
75504,1213488000,1,458.18
75504,1213401600,1,347.64
75504,1213315200,1,171.64
75504,1213228800,1,21.39
75504,1212537600,1,491.58
75504,1212451200,1,502.22
75504,1216080000,1,257.65
75504,1213142400,0,5471.83
75504,1216080000,1,12.0
75504,1216252800,1,387.19
75504,1202774400,1,121.08
75504,1202083200,1,525.28
75504,1216166400,1,219.94
75504,1217030400,1,682.22
75504,1216944000,1,2.9
75504,1216857600,1,107.95
75504,1207958400,1,7.32
75504,1216771200,1,3720.12
75504,1216684800,1,498.62
75504,1216598400,1,2.08
75504,1216339200,1,308.07
75504,1216512000,1,183.28
75504,1216425600,1,291.73
75504,1208476800,1,25.72
75505,1217030400,1,282.2
75505,1216944000,1,227.3
75505,1216944000,1,436.14
75505,1216684800,1,351.36
75505,1216771200,1,83.11
75505,1216598400,1,3613.86
75505,1216512000,1,56.9
75505,1216425600,1,324.13
75505,1216252800,1,430.99
75505,1216857600,1,355.3
75505,1216339200,1,266.58
75505,1226188800,1,145.07
75505,1217203200,1,285.8
75505,1224720000,1,222.75
75505,1224892800,1,241.48
75505,1225152000,1,197.97
75505,1225411200,1,20.4
75505,1225670400,1,319.55
75505,1225929600,1,42.43
75505,1216166400,1,227.38
75505,1226448000,1,3794.72
75505,1226793600,1,178.33
75505,1227312000,1,221.23
75505,1228089600,1,402.44
75505,1229385600,1,28.12
75505,1229385600,0,1877.52
75505,1229644800,1,368.26
75505,1229904000,1,508.91
75505,1229904000,1,219.72
75505,1230163200,1,343.68
75505,1230422400,1,227.01
75505,1230681600,1,9.32
75505,1230940800,1,50.62
75505,1231200000,1,144.15
75505,1224633600,1,362.5
75505,1224547200,1,21.37
75505,1224374400,1,8.73
75505,1224115200,0,1768.25
75505,1217289600,1,346.94
75505,1217376000,1,328.96
75505,1217462400,1,2362.67
75505,1217548800,1,468.18
75505,1217635200,1,5.59
75505,1218844800,1,38.68
75505,1218844800,0,1771.18
75505,1219017600,1,50.62
75505,1219276800,1,256.74
75505,1219536000,1,225.78
75505,1217116800,1,122.8
75505,1219708800,1,267.78
75505,1220572800,1,263.65
75505,1221004800,1,174.01
75505,1221523200,1,303.19
75505,1221523200,0,1899.7
75505,1221696000,1,51.17
75505,1221782400,1,48.76
75505,1222128000,1,224.27
75505,1222387200,1,5.68
75505,1223251200,1,70.44
75505,1224115200,1,2711.35
75505,1220140800,1,333.49
75505,1216166400,0,1986.78
75505,1226793600,0,1926.47
75506,1067126400,1,363.27
75506,1075680000,1,70.17
75506,1066262400,1,89.02
75506,1066089600,1,138.54
75506,1065916800,1,346.58
75506,1065916800,0,14086.25
75506,1064880000,1,324.37
75506,1064707200,1,6.48
75506,1064620800,1,190.48
75506,1064448000,1,345.29
75506,1064275200,1,258.35
75506,1064188800,1,477.02
75506,1064016000,1,229.59
75506,1063843200,1,189.01
75506,1063756800,1,0.0
75506,1063670400,1,0.0
75506,1063584000,1,248.5
75506,1063584000,1,0.0
75506,1076544000,1,293.44
75506,1070755200,1,371.29
75506,1070582400,1,793.25
75506,1071187200,0,14251.25
75506,1071446400,1,79.42
75506,1071705600,1,343.81
75506,1072742400,1,376.65
75506,1073001600,1,325.34
75506,1073865600,1,321.44
75506,1074124800,1,337.41
75506,1074384000,1,6.5
75506,1075161600,1,276.52
75506,1068595200,0,12300.0
75506,1068595200,1,6.12
75506,1075766400,1,782.36
75506,1070323200,1,514.62
75506,1069891200,1,3.84
75511,1209772800,1,74.67
75511,1207699200,1,435.96
75511,1207180800,1,105.49
75511,1208304000,1,337.79
75511,1208390400,1,479.65
75511,1208649600,1,63.57
75511,1208649600,1,489.77
75511,1204588800,1,106.18
75511,1203206400,1,192.83
75511,1201996800,1,106.88
75511,1201996800,1,516.15
75511,1201910400,1,277.9
75511,1201737600,1,293.69
75511,1201651200,1,280.13
75511,1201564800,1,3204.48
75511,1201478400,1,315.86
75511,1201392000,1,126.16
75511,1201305600,1,343.8
75511,1201219200,1,408.13
75511,1201132800,1,316.29
75511,1201046400,1,369.91
75511,1200960000,1,219.34
75511,1200873600,1,408.57
75511,1200614400,1,480.56
75511,1200528000,0,2553.25
75511,1200528000,1,217.65
75511,1209600000,1,107.41
75511,1199404800,1,107.57
75511,1207180800,1,299.84
75511,1206662400,1,170.13
75511,1205625600,1,927.14
75511,1213228800,1,308.41
75511,1209340800,1,458.1
75511,1209254400,1,126.33
75511,1209168000,1,391.23
75511,1208995200,1,175.19
75511,1208822400,1,2377.98
75511,1212364800,1,104.1
75511,1212451200,1,49.16
75511,1211932800,1,63.14
75511,1211673600,1,2102.03
75511,1211414400,1,229.06
75511,1211155200,1,146.11
75511,1210896000,0,2376.25
75511,1209772800,1,104.8
75511,1209859200,1,383.06
75511,1212192000,1,176.96
75511,1213574400,0,2757.25
75513,1154304000,1,398.6523597242053
75513,1154131200,0,598.839946307906
75513,1154304000,0,578.1310568104029
75513,1158105600,1,661.1507998311372
75513,1158019200,1,352.6058121716201
75513,1157932800,1,539.530942193215
75513,1158019200,0,686.0984571501879
75513,1157932800,0,510.21208389573
75513,1158192000,1,197.79291107642047
75513,1154476800,1,1254.182394513844
75513,1154476800,0,257.4377871251445
75513,1154390400,1,469.06006145194056
75513,1154131200,1,395.5858221528409
75513,1154217600,1,479.42487977424736
75513,1156809600,1,155.70448350073428
75513,1156550400,0,502.277813225394
75513,1157068800,0,150.2732040176724
75513,1149811200,1,508.1915895235589
75513,1149897600,1,336.8026270259048
75513,1149897600,0,220.8526972919124
75513,1149984000,0,222.9360717215845
75513,1149984000,1,406.91073384100366
75513,1150070400,1,446.0173108151412
75513,1150070400,0,713.9939001538784
75513,1156982400,1,150.2732040176724
75513,1157846400,1,200.7339180713676
75513,1156464000,0,147.01525663551027
75513,1156723200,0,247.8747603073949
75513,1156550400,1,652.176072375013
75513,1148947200,1,619.4264280353594
75513,1149033600,0,179.23869116809513
75513,1149033600,1,322.3145320776331
75513,1149206400,1,409.0324330255109
75513,1149206400,0,325.812644822574
75513,1149292800,0,699.5436162630727
75513,1149292800,1,772.1146935224936
75513,1149552000,1,321.48782503209475
75513,1149724800,1,78.78472785228456
75513,1156723200,1,408.5008721005978
75513,1154563200,0,858.8013983482406
75513,1149465600,0,617.4206446749768
75513,1154649600,0,819.8569856076238
75513,1148860800,0,222.9360717215845
75513,1148947200,0,298.5061550366024
75513,1145923200,0,90.76530274178036
75513,1145923200,1,243.19731910613515
75513,1146009600,1,141.56592535471046
75513,1146096000,0,222.9360717215845
75513,1146096000,1,323.9613218085201
75513,1146182400,1,446.8069152993704
75513,1146182400,0,212.92965819514785
75513,1148860800,1,479.0673439376924
75513,1146441600,0,488.7238476975424
75513,1146614400,0,531.1670256383866
75513,1146614400,1,261.3531951400649
75513,1146700800,1,1020.9304552641664
75513,1146700800,0,1048.641558646209
75513,1146787200,1,150.2732040176724
75513,1146787200,0,325.9711064249716
75513,1146873600,0,177.8233356934335
75513,1146873600,1,191.0518286697384
75513,1147046400,0,39.01376439734383
75513,1146528000,1,531.6340576302628
75513,1147046400,1,622.9591109796074
75513,1148774400,0,226.92729330945147
75513,1148688000,1,1591.9229726501903
75513,1147219200,1,517.7818273529505
75513,1147392000,0,222.9360717215845
75513,1147392000,1,801.1531780763302
75513,1147478400,1,293.2864795327819
75513,1147564800,1,298.01226370496056
75513,1147651200,1,179.23869116809513
75513,1147651200,0,197.79291107642047
75513,1147737600,0,284.04395161257884
75513,1147737600,1,379.7122716516212
75513,1148774400,1,209.41610492621257
75513,1147824000,0,415.790193286078
75513,1147910400,0,285.90441649211783
75513,1147996800,1,245.9178113829525
75513,1148083200,1,522.8649742267046
75513,1148169600,1,398.4215383716307
75513,1148342400,0,247.8747603073949
75513,1148342400,1,222.9360717215845
75513,1148515200,1,136.66768373246956
75513,1148601600,0,571.3228512141792
75513,1148601600,1,564.6750145208291
75513,1147910400,1,379.4567278007378
75513,1147132800,1,349.76878783874645
75513,1152921600,1,709.8455103617673
75513,1152921600,0,323.2785980606964
75513,1150934400,0,524.6437826355773
75513,1150848000,1,355.75187065444914
75513,1150761600,0,703.9493756362499
75513,1150761600,1,495.9417432145777
75513,1150588800,1,197.79291107642047
75513,1150502400,1,1121.1441322119745
75513,1150502400,0,1077.6209643499406
75513,1150416000,0,107.69347518527027
75513,1150416000,1,580.1465750147214
75513,1150934400,1,525.3183312419641
75513,1150243200,1,435.1079014610892
75513,1155254400,1,356.388364401581
75513,1155168000,1,150.2732040176724
75513,1155081600,1,288.5680848570195
75513,1154995200,1,270.9977718773777
75513,1154908800,1,652.4636283274758
75513,1150156800,0,222.9360717215845
75513,1154908800,0,250.4989530288709
75513,1154736000,0,239.0517136513007
75513,1154736000,1,637.3212573683296
75513,1150156800,1,403.109534745881
75513,1151020800,0,500.9489019187765
75513,1151107200,0,260.33909446629013
75513,1151107200,1,171.55426473286417
75513,1152835200,0,202.3326081539477
75513,1152748800,1,202.3326081539477
75513,1152489600,1,229.43627286865623
75513,1152403200,0,910.7504644525302
75513,1152403200,1,648.7015805691451
75513,1152316800,1,498.9935546980485
75513,1152316800,0,214.5743517864408
75513,1152230400,0,301.7077109139928
75513,1152230400,1,301.7077109139928
75513,1152057600,1,328.90361442005326
75513,1152057600,0,95.412776188159
75513,1151971200,1,42.91020993272032
75513,1151884800,1,388.20726773558994
75513,1151884800,0,908.0946736281568
75513,1151798400,0,567.597210157024
75513,1151798400,1,893.3744709619585
75513,1151452800,1,220.14708007601683
75513,1151366400,1,826.5102776750732
75513,1151280000,1,593.5830353013946
75513,1151280000,0,222.9360717215845
75513,1151193600,1,871.1471829578954
75513,1154649600,1,321.48782503209475
75513,1153958400,1,199.35158993974773
75513,1155254400,0,722.4477607481342
75513,1153872000,0,166.8032972744859
75513,1161129600,1,1017.6809550085782
75513,1161129600,0,1148.7143493462074
75513,1155686400,1,763.8020758779634
75513,1155686400,0,932.5131420951952
75513,1155600000,0,222.9360717215845
75513,1155600000,1,328.39348873849656
75513,1155513600,0,527.304806262188
75513,1155427200,0,179.23869116809513
75513,1155427200,1,565.5735318034097
75513,1155340800,1,461.10801467964177
75513,1161043200,1,372.5268043089184
75513,1160956800,1,328.36477130215707
75513,1160956800,0,260.33909446629013
75513,1160611200,1,150.2732040176724
75513,1160438400,0,95.412776188159
75513,1161043200,0,222.9360717215845
75513,1155859200,1,124.60973186877244
75513,1156377600,0,517.7768815914346
75513,1160179200,1,216.7381088261632
75513,1160179200,0,194.5494801572588
75513,1160092800,0,395.6979785611335
75513,1160092800,1,485.4203323477311
75513,1160006400,1,191.0643908418253
75513,1161216000,1,1514.8015806666444
75513,1161216000,0,541.1039765685504
75513,1157846400,0,200.8594486477849
75513,1157760000,0,197.63511508666767
75513,1155945600,1,160.83780240991612
75513,1155945600,0,232.40122664688167
75513,1156032000,0,260.33909446629013
75513,1156032000,1,1371.6580525138943
75513,1156118400,0,222.9360717215845
75513,1156118400,1,52.03297605587658
75513,1153958400,0,185.4968847706023
75513,1156204800,1,673.1503349506121
75513,1156204800,0,657.1451168359397
75513,1156291200,1,1136.9199391432933
75513,1153008000,0,892.8604575462787
75513,1160006400,0,405.3637753732628
75513,1153094400,1,291.6417336868674
75513,1153180800,0,32.1414479694879
75513,1153267200,0,150.60268121308056
75513,1153267200,1,357.7035234244471
75513,1153353600,1,664.713101116485
75513,1153440000,0,318.44215766810345
75513,1153440000,1,209.6932298232576
75513,1156291200,0,129.83712638382582
75513,1156377600,1,980.6101368874024
75513,1161475200,0,257.4377871251445
75513,1161388800,1,160.83780240991612
75513,1161302400,1,181.2432479635606
75513,1153094400,0,292.67880138141106
75513,1159833600,0,222.9360717215845
75513,1155772800,1,1099.9361766108414
75513,1159747200,1,737.1088804513854
75513,1158364800,1,223.8708435777859
75513,1158364800,0,304.7742035257256
75513,1158278400,0,583.2957297092272
75513,1159833600,1,373.2092757392569
75513,1157760000,1,192.73004436817848
75513,1157673600,1,436.5879033857705
75513,1157673600,0,150.2732040176724
75513,1157587200,0,449.6380769658783
75513,1157587200,1,581.2475813770527
75513,1157500800,1,928.6377592834774
75513,1157500800,0,322.2645855498095
75513,1157414400,1,544.7790680301765
75513,1157328000,0,380.5323523286449
75513,1157328000,1,358.68392889329704
75513,1157241600,1,827.8451253829862
75513,1157241600,0,763.2206874468518
75513,1157155200,1,667.1989448599859
75513,1157155200,0,889.8269650365183
75513,1158278400,1,714.7600511374776
75513,1158192000,0,222.9360717215845
75513,1153526400,1,459.2824283112254
75513,1153526400,0,422.7983611908794
75513,1153612800,0,819.660314768523
75513,1153612800,1,578.2929186558147
75513,1153699200,1,223.8708435777859
75513,1153785600,1,156.81346477111015
75513,1153872000,1,92.38220297515996
75513,1158451200,0,222.9360717215845
75513,1158451200,1,361.9791328768
75513,1149811200,0,220.8526972919124
75513,1158624000,1,827.3490657734897
75513,1159142400,0,157.5639358578097
75513,1158624000,0,513.093063107164
75513,1159315200,1,199.35158993974773
75513,1159315200,0,197.79291107642047
75513,1159574400,0,131.0512671826502
75513,1159574400,1,124.60973186877244
75513,1159660800,1,42.91020993272032
75513,1159660800,0,348.0661150940929
75513,1159056000,1,282.8911027793045
75513,1155340800,0,300.5464080353448
75513,1158969600,0,380.5000075793942
75513,1159142400,1,150.2732040176724
75513,1158883200,0,399.9174163713456
75513,1158710400,0,284.04395161257884
75513,1158796800,1,840.9527196893415
75513,1158969600,1,307.08666878878256
