id,time,direction,amount
60040,1062547200,1,81.12
60040,1062633600,1,455.24
60040,1062720000,1,176.39
60040,1062806400,1,464.62
60040,1062892800,1,264.42
60040,1062979200,1,1415.51
60040,1063065600,1,301.67
60040,1063152000,1,265.27
60040,1063324800,1,349.26
60040,1063324800,0,3421.8
60040,1063497600,1,428.01
60040,1063670400,1,123.09
60040,1063843200,1,276.53
60040,1064016000,1,285.31
60040,1064188800,1,7.23
60040,1064361600,1,111.57
60040,1064534400,1,201.83
60040,1064707200,1,146.2
60040,1064880000,1,86.13
60040,1064880000,1,219.19
60040,1065052800,1,8.6
60040,1065225600,1,270.65
60040,1065398400,1,318.93
60040,1065571200,1,4.16
60040,1065916800,0,3150.6
60040,1065916800,1,3.69
60040,1067472000,1,219.19
60041,1152144000,1,187.96
60041,1153008000,1,98.69
60041,1153008000,0,5103.93
60041,1153008000,1,378.34
60041,1154304000,1,257.9
60041,1154736000,1,187.96
60041,1155686400,0,5258.87
60041,1155686400,1,214.59
60041,1155686400,1,151.97
60041,1155772800,1,227.55
60041,1156118400,1,211.3
60041,1157328000,1,187.96
60041,1158364800,1,254.05
60041,1158364800,0,4209.8
60041,1158451200,1,122.53
60041,1158451200,1,243.1
60041,1158537600,1,490.34
60041,1158624000,1,39.32
60041,1158710400,1,264.4
60041,1158796800,1,410.43
60041,1158883200,1,502.12
60041,1158969600,1,98.5
60041,1159056000,1,323.99
60041,1159142400,1,301.24
60041,1159228800,1,112.08
60041,1159315200,1,387.64
60041,1159401600,1,169.29
60041,1159488000,1,0.96
60041,1159574400,1,85.12
60041,1159660800,1,141.66
60041,1159747200,1,336.14
60041,1159920000,1,187.96
60041,1160956800,1,477.39
60041,1160956800,0,5343.33
60041,1161043200,1,349.55
60041,1161129600,1,417.05
60041,1161216000,1,484.64
60041,1161302400,1,156.73
60041,1161388800,1,337.63
60041,1161475200,1,341.73
60041,1161561600,1,808.54
60041,1161648000,1,267.93
60041,1161734400,1,184.84
60041,1161820800,1,3.69
60041,1161907200,1,275.52
60041,1161993600,1,330.53
60041,1162080000,1,426.72
60041,1162166400,1,344.94
60041,1162252800,1,315.72
60041,1162339200,1,504.24
60041,1162425600,1,96.85
60041,1162512000,1,155.42
60041,1162598400,1,261.42
60041,1162684800,1,396.55
60041,1162771200,1,251.39
60041,1162857600,1,42.26
60041,1162944000,1,319.47
60041,1163030400,1,348.03
60041,1162512000,1,187.96
60041,1163635200,0,5195.4
60041,1163635200,1,201.53
60041,1163894400,1,138.71
60041,1164153600,1,315.59
60041,1164412800,1,435.05
60041,1164672000,1,70.39
60041,1164931200,1,121.04
60041,1165190400,1,256.02
60041,1165449600,1,113.5
60041,1165708800,1,318.25
60041,1165968000,1,296.69
60041,1165104000,1,187.96
60041,1166227200,1,206.13
60041,1166227200,0,4834.2
60041,1167091200,1,285.91
60041,1167955200,1,387.02
60043,1116201600,1,838.81
60043,1116201600,0,6578.75
60043,1116374400,1,222.92
60043,1116460800,1,291.18
60043,1116720000,1,248.72
60043,1116979200,1,228.8
60043,1117238400,1,345.63
60043,1117497600,1,247.37
60043,1117756800,1,30.35
60043,1118016000,1,515.04
60043,1118880000,1,399.62
60043,1118880000,0,6626.25
60043,1118966400,1,221.37
60043,1120176000,1,131.0
60043,1121472000,1,233.37
60043,1121472000,0,5770.0
60043,1121558400,1,294.92
60043,1121558400,1,219.82
60043,1121644800,1,72.77
60043,1121731200,1,775.89
60043,1121817600,1,626.69
60043,1121904000,1,335.32
60043,1121990400,1,245.33
60043,1122076800,1,806.17
60043,1122163200,1,327.45
60043,1122249600,1,318.35
60043,1122336000,1,403.33
60043,1122422400,1,155.63
60043,1122508800,1,37.51
60043,1122595200,1,7.75
60043,1122681600,1,267.41
60043,1122768000,1,110.18
60043,1122854400,1,175.61
60043,1122940800,1,438.96
60043,1123027200,1,462.04
60043,1123113600,1,79.85
60043,1123200000,1,295.57
60043,1123286400,1,8.97
60043,1123372800,1,213.65
60043,1123459200,1,257.38
60043,1123545600,1,189.03
60043,1123632000,1,445.56
60043,1123718400,1,237.93
60043,1124150400,1,218.27
60043,1124150400,0,6754.38
60043,1124150400,1,260.43
60043,1124496000,1,225.48
60043,1124841600,1,366.42
60043,1125187200,1,82.44
60043,1125532800,1,474.49
60043,1125878400,1,202.38
60043,1126224000,1,267.07
60043,1126742400,1,216.72
60043,1126828800,0,6963.75
60043,1126828800,1,340.29
60043,1127347200,1,60.81
60043,1127865600,1,8.73
60043,1128384000,1,383.42
60043,1128902400,1,259.07
60043,1129334400,1,215.17
60043,1129420800,1,281.02
60043,1129420800,0,6890.62
60043,1129593600,1,252.45
60043,1129766400,1,467.56
60043,1129939200,1,286.59
60043,1130112000,1,8.61
60043,1130284800,1,301.35
60043,1130457600,1,87.0
60043,1130630400,1,424.17
60043,1130803200,1,288.45
60043,1130976000,1,460.14
60043,1131148800,1,304.97
60043,1131321600,1,336.45
60043,1131494400,1,242.73
56828,1112659200,1,453.24
56828,1113609600,1,60.65
56828,1113609600,0,2863.5
56828,1113782400,1,110.9
56828,1113955200,1,478.6
56828,1114128000,1,155.27
56828,1114300800,1,5.0
56828,1114473600,1,42.34
56828,1114646400,1,348.68
56828,1114819200,1,337.45
56828,1114992000,1,455.87
56828,1115164800,1,200.0
56828,1115337600,1,448.73
56828,1115510400,1,158.05
56828,1115683200,1,270.02
56828,1115251200,1,449.67
56828,1116201600,0,2736.9
56828,1116201600,1,249.28
56828,1116460800,1,135.55
56828,1116720000,1,336.27
56828,1116979200,1,258.4
56828,1117238400,1,268.34
56828,1117497600,1,329.63
56828,1117756800,1,254.53
56828,1118016000,1,3204.06
56828,1118275200,1,296.76
56828,1117843200,1,446.11
56828,1118880000,1,248.42
56828,1118880000,1,46.04
56828,1118880000,0,3403.5
56828,1119312000,1,123.7
56828,1119744000,1,115.64
56828,1120176000,1,505.02
56828,1120608000,1,196.08
56828,1121040000,1,298.77
56828,1120435200,1,442.54
56828,1121472000,1,58.02
56828,1121472000,0,2983.2
56828,1121644800,1,66.67
56828,1121644800,1,85.28
56828,1121817600,1,459.84
56828,1121817600,1,83.18
56828,1121990400,1,406.07
56828,1122163200,1,0.56
56828,1122336000,1,511.34
56828,1122508800,1,2717.2
56828,1122681600,1,393.62
56828,1122854400,1,331.25
56828,1123027200,1,157.54
56828,1123200000,1,204.85
56828,1123372800,1,289.76
56828,1123545600,1,182.49
56828,1123027200,1,438.97
56828,1124150400,1,354.63
56828,1124150400,0,2850.9
56828,1124323200,1,416.6
56828,1124409600,1,76.83
56828,1124496000,1,512.14
56828,1124668800,1,249.03
56828,1124841600,1,317.24
56828,1125014400,1,290.07
56828,1125187200,1,442.47
56828,1125360000,1,198.8
56828,1125532800,1,162.88
56828,1125705600,1,86.87
56828,1125878400,1,157.94
56828,1126051200,1,125.6
56828,1126224000,1,441.09
56828,1126396800,1,9.12
56828,1125619200,1,435.4
56828,1126828800,0,2865.0
56828,1126828800,1,4.15
60044,1179360000,0,6643.18
60044,1179360000,1,284.98
60044,1180656000,1,3820.46
60044,1180742400,1,480.31
60044,1182038400,1,350.2
60044,1182038400,0,6626.97
60044,1182470400,1,14.28
60044,1182643200,1,472.84
60044,1183248000,1,318.7
60044,1183334400,1,480.31
60044,1183852800,1,32.37
60044,1184630400,0,5606.01
60044,1184630400,1,282.48
60044,1184803200,1,319.81
60044,1184976000,1,3158.69
60044,1185148800,1,479.47
60044,1185321600,1,253.99
60044,1185494400,1,292.12
60044,1185667200,1,453.5
60044,1185840000,1,287.44
60044,1185926400,1,480.31
60044,1186012800,1,492.71
60044,1186185600,1,428.9
60044,1186358400,1,341.1
60044,1187308800,1,278.03
60044,1187308800,0,5465.37
60044,1187395200,1,34.29
60044,1187481600,1,438.08
60044,1187481600,1,7.68
60044,1187481600,1,23.46
60044,1187568000,1,12.09
60044,1187568000,1,424.72
60044,1187654400,1,442.51
60044,1187740800,1,427.08
60044,1187827200,1,287.18
60044,1187913600,1,160.29
60044,1188000000,1,1468.01
60044,1188086400,1,333.03
60044,1188172800,1,466.6
60044,1188259200,1,354.63
60044,1188345600,1,28.64
60044,1188432000,1,287.83
60044,1188518400,1,222.42
60044,1188518400,1,480.31
60044,1188604800,1,56.56
60044,1188691200,1,267.91
60044,1188777600,1,471.54
60044,1188864000,1,240.64
60044,1189987200,1,198.02
60044,1189987200,0,5275.53
60044,1190160000,1,98.75
60044,1190332800,1,2.58
60044,1190505600,1,483.51
60044,1190678400,1,3330.8
60044,1190851200,1,34.95
60044,1191024000,1,351.65
60044,1191110400,1,480.31
60044,1191196800,1,187.65
60044,1191369600,1,7.91
60044,1191542400,1,250.97
60044,1191715200,1,431.82
60044,1191888000,1,130.53
60044,1192060800,1,430.26
60044,1192579200,1,67.46
60044,1192579200,1,10.42
60044,1192579200,0,6316.17
60044,1192665600,1,18.97
60044,1192838400,1,8.15
60044,1192838400,1,18.91
60044,1193097600,1,236.19
60044,1193356800,1,292.79
60044,1193616000,1,163.74
60044,1193702400,1,480.31
60044,1193875200,1,327.79
60044,1194134400,1,231.73
60044,1194393600,1,292.56
60044,1194652800,1,6.54
60044,1194912000,1,145.27
53607,1232064000,0,7648.55
53607,1232064000,1,227.45
53607,1233446400,1,509.46
53607,1237334400,1,4.13
53607,1237507200,1,276.32
53607,1237680000,1,133.49
53607,1237852800,1,251.18
53607,1238025600,1,476.27
53607,1238371200,1,3.13
53607,1238716800,1,284.62
53607,1238889600,1,206.86
53607,1239062400,1,136.36
53607,1239840000,1,317.33
53607,1240099200,1,485.97
53607,1240617600,1,254.35
53607,1241654400,1,315.32
53607,1241913600,1,159.84
53607,1241222400,1,497.32
53607,1242432000,0,7429.2
53607,1242950400,1,433.42
53607,1243123200,1,356.47
53607,1243468800,1,495.21
53607,1243468800,1,298.99
53607,1243814400,1,493.27
53607,1244160000,1,357.98
53607,1244246400,1,348.31
53607,1245456000,1,151.7
53607,1246147200,1,126.03
53607,1246406400,1,489.22
53607,1247184000,1,223.16
56829,1173225600,1,286.78
56829,1173657600,1,164.1
56829,1173657600,0,4481.53
56829,1174262400,1,374.96
56829,1174867200,1,324.08
56829,1175472000,1,106.84
56829,1175817600,1,284.67
56829,1176336000,0,4694.73
56829,1176336000,1,1538.89
56829,1176336000,1,124.23
56829,1176422400,1,2536.07
56829,1176422400,1,1520.29
56829,1176422400,1,1359.33
56829,1176508800,1,69.07
56829,1176681600,1,227.68
56829,1176854400,1,37.87
56829,1177027200,1,8.99
56829,1177200000,1,323.48
56829,1177372800,1,612.55
56829,1177545600,1,313.44
56829,1177718400,1,379.29
56829,1177891200,1,219.27
56829,1178064000,1,14.12
56829,1178236800,1,3846.21
56829,1178409600,1,508.92
56829,1178582400,1,354.58
56829,1178409600,1,282.55
56829,1178928000,1,331.01
56829,1178928000,0,4139.63
56829,1179014400,1,314.38
56829,1179100800,1,2680.07
56829,1179100800,1,268.26
56829,1179187200,1,2.38
56829,1179273600,1,29.19
56829,1179360000,1,4018.05
56829,1179360000,1,772.33
56829,1179446400,1,293.25
56829,1179532800,1,192.04
56829,1179619200,1,186.98
56829,1179705600,1,155.6
56829,1179792000,1,264.38
56829,1179878400,1,154.36
56829,1179964800,1,2.79
56829,1180051200,1,356.38
56829,1180137600,1,223.25
56829,1180224000,1,412.93
56829,1180310400,1,416.38
56829,1180396800,1,65.38
56829,1181001600,1,280.43
56829,1181606400,1,179.6
56829,1181606400,0,4543.07
56829,1181779200,1,435.65
56829,1181952000,1,276.51
56829,1182124800,1,471.95
56829,1182297600,1,363.11
56829,1182470400,1,247.52
56829,1182643200,1,290.58
56829,1182816000,1,403.81
56829,1182988800,1,377.18
56829,1183161600,1,461.28
56829,1183334400,1,425.97
56829,1183507200,1,306.4
56829,1183680000,1,268.1
56829,1183593600,1,278.32
56829,1184198400,1,317.43
56829,1184198400,0,3920.8
56829,1184803200,1,200.75
56829,1185408000,1,283.12
56829,1186012800,1,517.29
56829,1186185600,1,276.2
56829,1186876800,1,356.05
56829,1186876800,0,4253.17
56829,1186963200,1,1535.06
56829,1187049600,1,17.33
56829,1187222400,1,26.31
56829,1187395200,1,254.7
56829,1187568000,1,16.7
56829,1187740800,1,465.93
56829,1187913600,1,325.08
56829,1188086400,1,259.76
56829,1188259200,1,106.53
56829,1188432000,1,185.35
56829,1188604800,1,3518.8
56830,1138924800,1,341.7
56830,1139616000,0,16922.75
56830,1140048000,1,251.36
56830,1141516800,1,340.41
56830,1144108800,1,339.12
56830,1144713600,0,17186.0
56830,1145059200,1,195.27
56830,1146009600,1,239.87
56830,1146700800,1,337.83
56830,1147305600,0,15835.62
56830,1148342400,1,196.11
56830,1148860800,1,1.63
56830,1149033600,1,181.55
56830,1149206400,1,494.65
56830,1149379200,1,400.59
56830,1149292800,1,336.54
56830,1149984000,1,343.29
56830,1149984000,0,14974.38
56830,1150070400,1,272.1
56830,1150156800,1,475.05
56830,1150416000,1,104.18
56830,1150416000,1,349.36
56830,1150502400,1,111.45
56830,1150675200,1,23.98
56830,1150848000,1,198.28
56830,1150934400,1,443.75
56830,1151193600,1,211.27
56830,1153612800,1,208.28
56830,1154304000,1,297.21
56830,1154649600,1,2930.38
53608,1136246400,1,1037.96
53608,1137369600,1,61.42
53608,1137369600,0,9270.0
53608,1137456000,1,8.09
53608,1137542400,1,207.86
53608,1137628800,1,40.53
53608,1137715200,1,2.94
53608,1137801600,1,3.72
53608,1137888000,1,321.73
53608,1137974400,1,257.89
53608,1138060800,1,347.85
53608,1138147200,1,484.33
53608,1138233600,1,329.55
53608,1138320000,1,83.18
53608,1138406400,1,91.27
53608,1138492800,1,23.4
53608,1138579200,1,311.18
53608,1138665600,1,374.54
53608,1138752000,1,127.93
53608,1138838400,1,16.22
53608,1138838400,1,1037.96
53608,1140048000,1,56.39
53608,1140048000,0,9783.0
53608,1140048000,1,27.92
53608,1140307200,1,3384.3
53608,1140566400,1,271.29
53608,1140825600,1,177.67
53608,1141084800,1,3.91
53608,1141344000,1,232.18
53608,1141603200,1,268.41
53608,1141862400,1,251.74
53608,1142121600,1,248.44
53608,1141430400,1,1037.96
53608,1142467200,1,371.07
53608,1142467200,0,9080.0
53608,1142553600,1,23.31
53608,1142899200,1,26.02
53608,1142899200,1,64.82
53608,1143072000,1,856.94
53608,1143676800,1,240.34
53608,1144281600,1,115.87
53608,1144022400,1,1037.96
53608,1145145600,0,9548.0
53608,1145145600,1,6.17
53608,1145145600,1,42.36
53608,1145145600,1,55.4
53608,1145318400,1,278.35
53608,1145491200,1,430.18
53608,1145664000,1,25.49
53608,1145836800,1,517.58
53608,1146009600,1,333.5
53608,1146182400,1,198.47
53608,1146355200,1,275.55
53608,1146528000,1,496.28
53608,1146700800,1,113.86
53608,1146873600,1,286.37
53608,1147046400,1,474.61
53608,1147219200,1,4.53
53608,1146614400,1,1037.96
53608,1147737600,1,390.97
53608,1147737600,0,10393.0
53608,1148169600,1,2743.38
53608,1148601600,1,1.05
53608,1149033600,1,100.99
53608,1149465600,1,9.75
53608,1149897600,1,295.83
53608,1149206400,1,1037.96
53608,1150416000,1,292.5
53608,1150416000,0,10559.0
53608,1150588800,1,363.47
53608,1150761600,1,365.82
53608,1150934400,1,2856.24
53608,1151107200,1,296.34
53608,1151280000,1,3312.19
53608,1151452800,1,310.64
53608,1151625600,1,53.62
53608,1151798400,1,23.13
53608,1151971200,1,350.11
53608,1152144000,1,266.31
53608,1152316800,1,249.01
53608,1152489600,1,332.62
53608,1152662400,1,477.0
53608,1152835200,1,61.92
56832,1113177600,1,272.04
56832,1113177600,0,5638.5
56832,1113264000,1,486.29
56832,1113350400,1,318.97
56832,1113436800,1,488.44
56832,1113523200,1,157.87
56832,1113609600,1,520.21
56832,1113696000,1,0.29
56832,1113782400,1,269.18
56832,1113868800,1,41.36
56832,1113955200,1,303.87
56832,1114041600,1,254.87
56832,1114128000,1,315.33
56832,1114214400,1,126.74
56832,1114300800,1,3194.3
56832,1114387200,1,309.04
56832,1114473600,1,28.3
56832,1114473600,1,339.95
56832,1114560000,1,206.37
56832,1115769600,0,4835.0
56832,1115769600,1,268.03
56832,1116028800,1,115.5
56832,1116288000,1,400.62
56832,1116547200,1,391.02
56832,1116806400,1,117.99
56832,1117065600,1,173.37
56832,1117065600,1,337.52
56832,1117324800,1,452.98
56832,1117584000,1,447.14
56832,1118448000,0,5414.0
56832,1118448000,1,158.57
56832,1118707200,1,25.75
56832,1118880000,1,107.18
56832,1119312000,1,5.16
56832,1119657600,1,335.09
56832,1119744000,1,2796.09
56832,1120176000,1,305.95
56832,1120608000,1,274.6
56832,1121040000,0,5073.5
56832,1121040000,1,405.03
56832,1121126400,1,504.34
56832,1121212800,1,155.95
56832,1121299200,1,290.86
56832,1121385600,1,1131.55
56832,1121472000,1,299.67
56832,1121558400,1,509.95
56832,1121644800,1,339.89
56832,1121731200,1,300.14
56832,1121817600,1,286.51
56832,1121904000,1,370.86
56832,1121990400,1,298.36
56832,1122076800,1,220.3
56832,1122163200,1,285.36
56832,1122249600,1,332.66
56832,1122249600,1,256.51
56832,1122336000,1,477.15
56832,1123718400,0,4586.5
56832,1123718400,1,337.82
56832,1123977600,1,1126.34
56832,1124236800,1,6.06
56832,1124496000,1,16.82
56832,1124755200,1,335.96
56832,1124841600,1,330.22
56832,1125014400,1,271.82
56832,1125273600,1,91.34
56832,1125532800,1,1.8
56832,1125792000,1,3401.49
56832,1126396800,0,5680.0
56832,1126396800,1,52.92
56832,1126483200,1,165.41
56832,1126569600,1,256.76
56832,1126656000,1,297.1
56832,1126656000,1,61.29
56832,1126742400,1,57.75
56832,1126742400,1,447.35
56832,1126828800,1,10.11
56832,1126915200,1,3885.98
56832,1127001600,1,280.61
56832,1127088000,1,503.79
56832,1127174400,1,424.85
56832,1127260800,1,7.29
56832,1127347200,1,0.36
56832,1127433600,1,327.79
56832,1127433600,1,102.07
56832,1127520000,1,293.22
56832,1127606400,1,176.32
56832,1127692800,1,505.01
56832,1127779200,1,359.52
53609,1055376000,1,288.84
53609,1055376000,0,12867.5
53609,1055548800,1,2671.75
53609,1055548800,1,4.9
53609,1055721600,1,218.7
53609,1055894400,1,43.59
53609,1056067200,1,253.95
53609,1056240000,1,1950.38
53609,1056412800,1,293.19
53609,1056585600,1,131.2
53609,1056758400,1,279.87
53609,1056931200,1,748.25
53609,1056931200,1,326.4
53609,1057104000,1,459.85
53609,1057968000,0,13317.5
53609,1057968000,1,290.39
53609,1058140800,1,60.53
53609,1058313600,1,67.77
53609,1058486400,1,36.5
53609,1058659200,1,322.01
53609,1058832000,1,139.04
53609,1059004800,1,250.27
53609,1059177600,1,28.72
53609,1059350400,1,71.12
53609,1059523200,1,743.35
53609,1059523200,1,392.03
53609,1059696000,1,330.48
53609,1059868800,1,290.75
53609,1060041600,1,326.27
53609,1060214400,1,51.01
53609,1060387200,1,445.66
53609,1060646400,1,226.93
53609,1060646400,0,12258.75
53609,1060819200,1,498.05
53609,1060992000,1,402.12
53609,1061164800,1,217.83
53609,1061337600,1,69.41
53609,1061510400,1,23.74
53609,1061683200,1,1236.09
53609,1061856000,1,381.35
53609,1062028800,1,192.19
53609,1062115200,1,738.45
53609,1062201600,1,3.72
53609,1062374400,1,321.2
53609,1063324800,1,50.91
53609,1063324800,0,13406.25
53609,1063584000,1,204.04
53609,1063756800,1,7.59
53609,1063843200,1,45.3
53609,1064102400,1,306.97
53609,1064361600,1,204.01
53609,1064620800,1,236.11
53609,1064707200,1,733.55
53609,1064880000,1,187.22
53609,1065139200,1,118.52
53609,1065398400,1,211.3
53609,1065657600,1,295.17
53609,1065916800,1,2770.84
53609,1065916800,0,13390.0
53609,1066003200,1,6.41
53609,1066089600,1,276.57
53609,1066262400,1,347.74
53609,1066435200,1,192.38
53609,1066608000,1,270.71
53609,1066780800,1,213.23
53609,1066953600,1,229.39
53609,1067126400,1,149.58
53609,1067299200,1,266.73
53609,1067299200,1,728.65
53609,1067472000,1,289.55
53609,1067644800,1,4026.53
53609,1067817600,1,260.73
53609,1067990400,1,400.27
53609,1068595200,1,36.02
53609,1068595200,0,13590.0
53609,1069891200,1,164.1
53609,1069891200,1,723.75
53611,1184630400,0,9315.0
53611,1184630400,1,291.21
53611,1184889600,1,236.29
53611,1185148800,1,389.58
53611,1185408000,1,96.27
53611,1186185600,1,3735.21
53611,1186444800,1,9.37
53611,1187308800,1,395.24
53611,1188518400,1,334.12
53611,1188604800,1,185.03
53611,1189987200,0,10826.0
53611,1192752000,1,348.88
53611,1192838400,1,19.95
53611,1192838400,1,2075.22
53611,1192924800,1,1563.59
53611,1193011200,1,219.9
53611,1193097600,1,259.75
53611,1193270400,1,205.51
53611,1193443200,1,97.2
53611,1193616000,1,3.86
53611,1193702400,1,69.6
53611,1193702400,1,334.12
53611,1195344000,1,150.17
53611,1195344000,1,35.63
53611,1195430400,1,405.11
53611,1195689600,1,318.97
53611,1195948800,1,342.48
53611,1196035200,1,281.63
53611,1196294400,1,295.08
53611,1196553600,1,37.31
53611,1196640000,1,9.29
53611,1196726400,1,199.39
53612,1083801600,1,280.81
53612,1084665600,1,173.5
53612,1084665600,0,9157.5
53612,1084924800,1,160.14
53612,1085184000,1,154.03
53612,1085443200,1,173.12
53612,1085702400,1,2.74
53612,1085961600,1,9.2
53612,1086220800,1,23.01
53612,1086480000,1,443.19
53612,1086739200,1,250.98
53612,1086998400,1,208.87
53612,1086393600,1,278.7
53612,1087344000,0,9558.33
53612,1087344000,1,269.49
53612,1087344000,1,568.29
53612,1087344000,1,460.4
53612,1087689600,1,172.88
53612,1088035200,1,60.33
53612,1088380800,1,315.98
53612,1088726400,1,458.21
53612,1089072000,1,478.04
53612,1089417600,1,426.87
53612,1088985600,1,276.6
53612,1089936000,0,8685.83
53612,1089936000,1,215.56
53612,1090195200,1,261.88
53612,1090800000,1,316.5
53612,1091664000,1,370.19
53612,1091577600,1,274.49
53612,1092614400,0,8741.67
53612,1092614400,1,177.36
53612,1093910400,1,1741.02
53612,1094169600,1,272.38
53612,1095292800,1,329.27
53612,1095292800,0,9420.0
53612,1095379200,1,95.43
53612,1095465600,1,267.94
53612,1095552000,1,24.45
53612,1095638400,1,516.25
53612,1095724800,1,183.66
53612,1095811200,1,118.54
53612,1095897600,1,319.21
53612,1095984000,1,335.98
53612,1096070400,1,454.66
53612,1096156800,1,346.16
53612,1096243200,1,340.9
53612,1096329600,1,265.66
53612,1096416000,1,287.1
53612,1096502400,1,306.42
53612,1096588800,1,2718.27
53612,1096761600,1,270.28
53612,1097884800,0,9560.0
53612,1097884800,1,10.69
53612,1098057600,1,297.33
53612,1098230400,1,226.44
53612,1098403200,1,75.56
53612,1098576000,1,189.41
53612,1098748800,1,334.2
53612,1098921600,1,115.52
53612,1099094400,1,306.98
53612,1099267200,1,407.47
53612,1099440000,1,173.77
53612,1099612800,1,20.94
53612,1099785600,1,282.34
53612,1099958400,1,315.63
53612,1100131200,1,140.25
53612,1100304000,1,139.22
53613,1117929600,1,205.39
53613,1118448000,1,343.53
53613,1118448000,1,1624.71
53613,1118448000,0,4551.25
53613,1118534400,1,1508.71
53613,1118707200,1,1305.01
53613,1118707200,1,455.24
53613,1118966400,1,270.72
53613,1119484800,1,117.46
53613,1120003200,1,267.15
53613,1120521600,1,132.32
53613,1120521600,1,203.91
53613,1121040000,1,372.45
53613,1121040000,0,4262.96
53613,1121558400,1,151.66
53613,1122076800,1,1.24
53613,1122595200,1,263.71
53613,1123113600,1,4.97
53613,1123113600,1,202.42
53613,1123718400,1,3623.69
53613,1123718400,0,5189.71
53613,1125014400,1,69.32
53613,1125705600,1,200.93
53613,1126396800,0,4304.67
53613,1126396800,1,386.4
53613,1126656000,1,3625.71
53613,1126656000,1,1502.56
53613,1126828800,1,582.31
53613,1126915200,1,295.22
53613,1127174400,1,238.31
53613,1127433600,1,260.28
53613,1127692800,1,295.82
53613,1127952000,1,1482.0
53613,1128211200,1,232.88
53613,1128470400,1,121.64
53613,1128729600,1,339.66
53613,1128297600,1,199.45
53613,1128988800,1,272.15
53613,1128988800,0,4635.12
53613,1129075200,1,1372.66
53613,1129248000,1,232.66
53613,1129334400,1,964.91
53613,1129507200,1,19.91
53613,1129766400,1,306.16
53613,1130025600,1,311.32
53613,1130284800,1,265.18
53613,1130544000,1,250.7
53613,1130803200,1,300.22
53613,1131062400,1,283.89
53613,1130889600,1,197.96
53613,1131667200,0,5094.83
53613,1131667200,1,98.32
53613,1131753600,1,203.76
53613,1131840000,1,112.86
53613,1131926400,1,175.02
53613,1132012800,1,291.19
53613,1132099200,1,266.31
53613,1132185600,1,236.45
53613,1132272000,1,315.02
53613,1132358400,1,151.19
53613,1132444800,1,102.18
53613,1132531200,1,93.75
53613,1132617600,1,35.55
53613,1132704000,1,1360.11
53613,1132790400,1,148.79
53613,1132876800,1,2532.39
53613,1132963200,1,3399.96
53613,1133049600,1,3.65
53613,1133136000,1,133.09
53613,1133222400,1,87.71
53614,1209945600,1,405.34
53614,1210896000,1,122.15
53614,1210896000,0,6984.59
53614,1211068800,1,123.45
53614,1211241600,1,226.62
53614,1211414400,1,278.55
53614,1211587200,1,316.7
53614,1211760000,1,355.77
53614,1211932800,1,179.6
53614,1212105600,1,319.25
53614,1212278400,1,23.7
53614,1212451200,1,273.83
53614,1212624000,1,168.89
53614,1212537600,1,405.34
53614,1213574400,1,513.7
53614,1213574400,0,6090.38
53614,1213920000,1,40.02
53614,1214438400,1,324.12
53614,1215302400,1,256.33
53614,1215129600,1,405.34
53614,1216166400,1,318.43
53614,1216166400,0,6061.08
53614,1216771200,1,315.22
53614,1217376000,1,78.23
53614,1217980800,1,313.94
53614,1217721600,1,405.34
53614,1218844800,1,286.75
53614,1218844800,0,7189.67
53614,1219276800,1,123.31
53614,1219708800,1,323.96
53614,1220140800,1,389.07
53614,1220572800,1,449.05
53614,1221004800,1,235.58
53614,1220313600,1,405.34
53614,1221523200,0,6375.35
53614,1221523200,1,274.25
53614,1221609600,1,484.01
53614,1221696000,1,352.06
53614,1221782400,1,6.91
53614,1221868800,1,46.29
53614,1221955200,1,218.31
53614,1222041600,1,3827.79
53614,1222128000,1,473.08
53614,1222214400,1,162.49
53614,1222300800,1,452.53
53614,1222387200,1,23.4
53614,1222473600,1,16.17
53614,1222560000,1,387.68
53614,1222646400,1,266.5
53614,1222732800,1,55.68
53614,1222819200,1,1194.53
53614,1222905600,1,33.26
53614,1222992000,1,175.08
53614,1222905600,1,405.34
53614,1224115200,0,6019.13
53614,1224115200,1,280.49
53614,1224201600,1,34.77
53614,1224201600,1,32.47
53614,1224201600,1,490.53
53614,1224288000,1,509.1
53614,1224374400,1,54.06
53614,1224374400,1,27.85
53614,1224374400,1,161.62
53614,1224460800,1,158.56
53614,1224547200,1,142.0
53614,1224633600,1,316.72
53614,1224720000,1,275.69
53614,1224806400,1,309.83
53614,1224892800,1,282.41
53614,1224979200,1,430.64
53614,1225065600,1,96.39
53614,1225152000,1,423.81
53614,1225238400,1,1332.82
53614,1225324800,1,4.3
53614,1225411200,1,242.63
53614,1225497600,1,391.62
60045,1165276800,1,383.64
60045,1165795200,1,291.74
60045,1165795200,0,7897.67
60045,1166572800,1,474.97
60045,1166832000,1,27.34
60045,1167091200,1,338.07
60045,1167350400,1,314.85
60045,1167609600,1,425.58
60045,1167868800,1,437.08
60045,1167868800,1,381.33
60045,1168473600,0,8471.62
60045,1168992000,1,13.43
60045,1170547200,1,63.93
60045,1170460800,1,379.02
60045,1171152000,0,8288.75
60045,1171152000,1,418.76
60045,1171324800,1,163.24
60045,1171497600,1,501.12
60045,1171843200,1,294.82
60045,1172016000,1,39.75
60045,1172188800,1,301.04
60045,1172361600,1,324.42
60045,1173139200,1,3.67
60045,1173052800,1,376.71
60045,1173657600,1,301.5
60045,1173657600,0,7687.88
