id,total_income,total_expense,net_income,income_count,expense_count,total_tx_count,active_days,tx_frequency,last_tx_days_ago,income_expense_ratio,avg_income,income_std,expense_std,big_income_count,big_income_ratio,min_balance,final_balance,negative_balance_count,negative_balance_ratio,label
14611,18674.55,40634.299999999996,-21959.749999999996,66,6,72,168,0.42857142857142855,6296,0.459576023200607,282.94772727272726,388.79718367053516,624.8001513657523,1,0.015151515151515152,-30144.75,-21959.75,72.0,1.0,0
21143,26109.48,39913.6,-13804.119999999999,67,6,73,176,0.4147727272727273,5866,0.6541499639056826,389.69373134328356,598.1861432541886,411.94725471432224,3,0.04477611940298507,-21180.11,-13804.12,71.0,0.9726027397260274,1
14612,18612.219999999998,30271.75,-11659.530000000002,65,6,71,173,0.41040462427745666,7356,0.6148379264292668,286.3418461538461,317.512557108437,285.17151242132644,2,0.03076923076923077,-14639.78,-11659.530000000006,68.0,0.9577464788732394,0
8175,37554.969999999994,25285.420000000006,12269.549999999988,105,6,111,176,0.6306818181818182,8034,1.4852420880695176,357.6663809523809,519.746575506023,372.7496843548854,4,0.0380952380952381,-3952.48,12269.55,39.0,0.35135135135135137,0
8176,10829.19,9208.69,1620.5,29,3,32,167,0.19161676646706588,6877,1.1759750842762677,373.42034482758623,423.39257136747517,155.4351222643496,2,0.06896551724137931,-4460.9400000000005,1620.4999999999989,20.0,0.625,0
14613,6685.23,28146.16,-21460.93,23,4,27,165,0.16363636363636364,6373,0.23751836839421367,290.66217391304343,274.82722122613234,767.0264711207822,0,0.0,-21460.930000000004,-21460.930000000004,21.0,0.7777777777777778,0
21144,41893.509999999995,32515.71,9377.799999999996,106,6,112,177,0.632768361581921,5500,1.2884082801424783,395.22179245283013,616.8199831390142,278.57920782068425,5,0.04716981132075472,-5458.99,9377.8,9.0,0.08035714285714286,0
14614,20536.609999999997,25009.33,-4472.720000000005,34,2,36,193,0.18652849740932642,5888,0.8211579438225189,604.0179411764705,806.3183336652612,640.164982211617,2,0.058823529411764705,-15174.21,-4472.719999999998,31.0,0.8611111111111112,0
21145,16711.43,19856.25,-3144.8199999999997,48,3,51,185,0.2756756756756757,6138,0.8416206483680644,348.15479166666665,525.3030721402223,501.07142395071793,1,0.020833333333333332,-7679.490000000001,-3144.820000000001,29.0,0.5686274509803921,0
1757,19107.050000000003,23771.67,-4664.619999999995,61,4,65,175,0.37142857142857144,6849,0.8037739880789289,313.2303278688525,409.53864794004176,382.2402566776554,1,0.01639344262295082,-9969.029999999997,-4664.620000000001,64.0,0.9846153846153847,0
21146,26153.88,19956.61,6197.27,75,6,81,179,0.45251396648044695,6990,1.310537210412463,348.71840000000003,522.166619066822,230.8310457816857,4,0.05333333333333334,-4048.82,6197.2699999999995,40.0,0.49382716049382713,0
8179,31618.219999999998,170005.0,-138386.78,83,6,89,180,0.49444444444444446,7665,0.18598405929127973,380.9424096385542,562.0160952486262,1198.2197384731512,0,0.0,-140599.88,-138386.77999999997,87.0,0.9775280898876404,0
8180,12236.88,17421.300000000003,-5184.420000000004,47,4,51,165,0.3090909090909091,6982,0.7024091198301842,260.3591489361702,181.32352353243215,378.03480937606764,1,0.02127659574468085,-6321.8099999999995,-5184.420000000001,44.0,0.8627450980392157,0
14615,19288.81,36821.17,-17532.359999999997,66,6,72,160,0.45,7202,0.5238510889109756,292.25469696969697,296.06803073836153,294.0373605116647,1,0.015151515151515152,-21368.24,-17532.359999999997,70.0,0.9722222222222222,0
14616,14423.13,19372.0,-4948.870000000001,44,3,47,181,0.2596685082872928,6137,0.7445348956873562,327.79840909090905,405.9166009137963,448.9500442513993,2,0.045454545454545456,-11920.339999999997,-4948.869999999997,46.0,0.9787234042553191,1
1760,29626.53,34051.33,-4424.800000000003,75,6,81,160,0.50625,6426,0.8700550022313355,395.0204,607.312877599748,322.5712707862662,4,0.05333333333333334,-8599.0,-4424.799999999998,28.0,0.345679012345679,0
1762,21747.510000000002,30084.089999999997,-8336.579999999994,67,6,73,179,0.40782122905027934,7909,0.7228907372394217,324.58970149253736,368.0135532334997,206.67416730206025,2,0.029850746268656716,-8447.899999999998,-8336.579999999998,71.0,0.9726027397260274,0
14617,12839.45,16435.66,-3596.209999999999,43,3,46,178,0.25842696629213485,5830,0.7811946705650279,298.59186046511627,291.14434586608337,280.31707856164087,2,0.046511627906976744,-5039.540000000001,-3596.210000000001,19.0,0.41304347826086957,0
14618,35949.880000000005,18244.329999999998,17705.550000000007,80,6,86,178,0.48314606741573035,6017,1.970468633160524,449.37350000000004,695.486438503315,253.29972439121738,5,0.0625,-2860.61,17705.55,9.0,0.10465116279069768,1
14619,25338.020000000004,49845.0,-24506.979999999996,85,6,91,179,0.5083798882681564,7332,0.5083362423410908,298.0943529411765,406.5911720472774,455.76383261509466,1,0.011764705882352941,-28479.229999999996,-24506.979999999996,90.0,0.989010989010989,1
1763,24309.870000000006,23574.38,735.4900000000052,69,6,75,159,0.4716981132075472,6774,1.0311986995615072,352.3169565217392,506.8220693239753,396.6701949815069,3,0.043478260869565216,-7098.950000000001,735.4900000000006,43.0,0.5733333333333334,1
8183,14192.6,29639.0,-15446.4,45,6,51,175,0.2914285714285714,7203,0.4788488140463967,315.3911111111111,355.7035174336156,379.8724347286424,1,0.022222222222222223,-18798.63,-15446.4,50.0,0.9803921568627451,1
21148,18371.559999999998,30821.5,-12449.940000000002,68,6,74,180,0.4111111111111111,6107,0.5960631377254169,270.16999999999996,443.3797015866925,546.7086442216427,1,0.014705882352941176,-16315.999999999998,-12449.939999999997,73.0,0.9864864864864865,0
8184,41153.74999999999,90969.0,-49815.25000000001,101,6,107,170,0.6294117647058823,5625,0.4523931229270147,407.4628712871286,513.1368851239145,1308.0494256716754,2,0.019801980198019802,-55437.21000000001,-49815.25000000001,105.0,0.9813084112149533,1
14621,28431.890000000003,59937.99999999999,-31506.10999999999,73,6,79,161,0.4906832298136646,8080,0.47435500015892507,389.4779452054795,468.1403367223898,491.8632148744879,2,0.0273972602739726,-31760.689999999995,-31506.109999999993,77.0,0.9746835443037974,0
8186,14760.150000000003,9279.67,5480.480000000003,26,4,30,154,0.19480519480519481,6742,1.5905899669287176,567.698076923077,880.0106587537186,139.3194356805013,2,0.07692307692307693,-2180.27,5480.48,2.0,0.06666666666666667,1
21150,28770.170000000002,15868.310000000001,12901.86,74,6,80,183,0.4371584699453552,6140,1.8130582272584126,388.7860810810811,636.5767051625942,207.46689465229548,4,0.05405405405405406,-4160.48,12901.859999999997,32.0,0.4,0
8188,23074.32,55653.33,-32579.010000000002,51,4,55,168,0.3273809523809524,5846,0.4146080746576241,452.43764705882353,568.7948601652031,683.8200413059467,1,0.0196078431372549,-37951.47,-32579.009999999995,54.0,0.9818181818181818,1
8189,18894.29,38903.52,-20009.229999999996,62,6,68,188,0.3617021276595745,6500,0.4856704483171274,304.7466129032258,502.2379104876119,490.5769649300708,1,0.016129032258064516,-25471.23,-20009.22999999999,66.0,0.9705882352941176,0
8190,11020.09,29553.899999999998,-18533.809999999998,34,6,40,167,0.23952095808383234,6297,0.37288107490473743,324.12029411764706,277.0320771328059,399.469440282983,0,0.0,-19093.74,-18533.81,39.0,0.975,0
21151,31498.41,27452.539999999997,4045.8700000000026,52,6,58,151,0.3841059602649007,7513,1.1473768911311166,605.7386538461539,899.8358381372635,232.5793397244621,7,0.1346153846153846,-9597.05,4045.870000000001,37.0,0.6379310344827587,0
21152,19831.780000000002,25020.539999999997,-5188.759999999995,63,6,69,186,0.3709677419354839,6838,0.7926199833899422,314.7901587301588,309.60767253919227,244.05232209507847,1,0.015873015873015872,-8186.440000000001,-5188.760000000003,58.0,0.8405797101449275,0
14623,19878.350000000002,22299.0,-2420.649999999998,76,6,82,160,0.5125,6925,0.8914458047046305,261.5572368421053,140.98457195592889,316.599399115033,0,0.0,-4099.18,-2420.6500000000005,60.0,0.7317073170731707,0
14624,23407.750000000007,32952.29,-9544.539999999994,63,6,69,158,0.43670886075949367,6410,0.7103527554318578,371.5515873015874,535.2839924515388,403.71753890147835,2,0.031746031746031744,-17762.489999999998,-9544.53999999999,67.0,0.9710144927536232,1
21155,11696.1,12722.49,-1026.3899999999994,49,3,52,187,0.27807486631016043,6960,0.919324754751678,238.69591836734693,168.76582612106793,451.3123225660917,0,0.0,-3708.7999999999993,-1026.389999999999,33.0,0.6346153846153846,0
8192,28535.03,32474.5,-3939.470000000001,92,6,98,151,0.6490066225165563,6846,0.8786903570223193,310.16336956521735,383.8296990847768,137.47705869222935,2,0.021739130434782608,-10056.31,-3939.470000000002,96.0,0.9795918367346939,0
8193,41148.89,20440.0,20708.89,93,6,99,182,0.5439560439560439,7786,2.0131550879641313,442.4611827956989,779.3169373209624,319.5079369697514,9,0.0967741935483871,-2684.7,20708.89,3.0,0.030303030303030304,0
21156,31294.57,62834.0,-31539.43,83,6,89,182,0.489010989010989,6842,0.4980515326018071,377.0430120481928,649.2648798124615,778.049784182649,2,0.024096385542168676,-35971.63,-31539.430000000008,87.0,0.9775280898876404,0
21157,9130.16,17090.519999999997,-7960.359999999997,48,6,54,184,0.29347826086956524,6809,0.5342236514433603,190.21166666666667,135.06523507114144,269.36178422337497,0,0.0,-8436.23,-7960.359999999999,52.0,0.9629629629629629,0
8195,16868.97,43930.840000000004,-27061.870000000003,59,6,65,164,0.39634146341463417,6890,0.3839892430833558,285.9147457627119,248.552939357587,629.826763218797,0,0.0,-27061.869999999995,-27061.869999999995,63.0,0.9692307692307692,0
1765,30622.880000000005,40951.99,-10329.109999999993,80,6,86,189,0.455026455026455,6652,0.7477751386257965,382.78600000000006,618.0900643470635,561.1023800490127,3,0.0375,-15570.880000000001,-10329.11,84.0,0.9767441860465116,0
1766,23939.41,28046.699999999997,-4107.289999999997,63,6,69,181,0.3812154696132597,5711,0.8535553202033197,379.99063492063493,479.23803857007607,413.57067957000993,2,0.031746031746031744,-7437.060000000001,-4107.290000000002,42.0,0.6086956521739131,0
8196,22072.489999999998,15447.65,6624.839999999998,56,4,60,181,0.3314917127071823,6745,1.4288574636641262,394.15160714285713,588.2010122639022,230.1083610497456,2,0.03571428571428571,-4776.56,6624.84,17.0,0.2833333333333333,0
8198,28663.009999999995,33207.97,-4544.960000000006,86,6,92,180,0.5111111111111111,5226,0.8631364699238423,333.29081395348834,507.0745652331505,271.2212545813227,2,0.023255813953488372,-9534.17,-4544.960000000003,85.0,0.9239130434782609,1
1767,21351.79,17008.199999999997,4343.590000000004,73,6,79,180,0.4388888888888889,6498,1.2553821097320481,292.4902739726028,459.835301705261,249.62827828593458,3,0.0410958904109589,-3487.8500000000004,4343.59,36.0,0.45569620253164556,1
14628,27625.21,37831.25,-10206.04,80,6,86,174,0.4942528735632184,5925,0.7302219725562803,345.31512499999997,444.6899574258756,518.0941786361498,3,0.0375,-16157.34,-10206.039999999999,72.0,0.8372093023255814,0
8199,28379.2,20412.32,7966.880000000001,65,6,71,176,0.4034090909090909,6592,1.3902976241117964,436.6030769230769,599.5742080711401,238.69254547778968,4,0.06153846153846154,-3125.0,7966.880000000004,4.0,0.056338028169014086,0
21159,15487.3,26333.33,-10846.030000000002,59,6,65,157,0.4140127388535032,6776,0.5881253908796142,262.49661016949153,369.44191168903524,409.9591745731112,1,0.01694915254237288,-14400.32,-10846.029999999997,63.0,0.9692307692307692,0
21160,18411.840000000004,40091.26,-21679.42,44,6,50,178,0.2808988764044944,6291,0.4592482251628099,418.4509090909092,710.1857607428811,500.1826728972792,2,0.045454545454545456,-28867.82,-21679.42,50.0,1.0,0
1768,34622.22,42505.99,-7883.769999999997,80,6,86,164,0.524390243902439,7620,0.8145256703628236,432.77775,565.337401277751,497.44134618733364,5,0.0625,-7883.769999999999,-7883.769999999999,60.0,0.6976744186046512,0
21161,17781.45,18255.909999999996,-474.4599999999955,38,5,43,150,0.2866666666666667,6776,0.9740106080182249,467.9328947368421,818.6617516803669,195.06867424063762,3,0.07894736842105263,-3927.34,-474.4600000000005,23.0,0.5348837209302325,1
8201,33888.079999999994,44867.950000000004,-10979.87000000001,75,6,81,188,0.4308510638297872,6774,0.7552847856709457,451.8410666666666,686.9917956620405,598.2340047311476,3,0.04,-15933.43,-10979.87,79.0,0.9753086419753086,0
1769,13481.09,25925.890000000003,-12444.800000000003,28,6,34,181,0.1878453038674033,7057,0.519985620531446,481.46750000000003,657.05328896366,426.6402148610308,0,0.0,-13518.210000000003,-12444.800000000003,31.0,0.9117647058823529,0
21162,21014.29,33432.99,-12418.699999999997,78,6,84,174,0.4827586206896552,5809,0.6285495254648613,269.4139743589744,217.19965807619246,477.94950836882356,1,0.01282051282051282,-18909.410000000003,-12418.70000000001,83.0,0.9880952380952381,0
1771,24551.839999999997,25375.0,-823.1600000000035,62,6,68,175,0.38857142857142857,6416,0.9675601970062043,395.99741935483866,575.9537432443386,177.74196968264604,4,0.06451612903225806,-7628.539999999999,-823.1599999999987,46.0,0.6764705882352942,0
14631,30224.829999999998,23838.010000000002,6386.819999999996,64,6,70,187,0.37433155080213903,7932,1.2679258880557593,472.26296874999997,754.3086513094312,138.08542651803145,5,0.078125,-4911.66,6386.820000000001,29.0,0.4142857142857143,0
8202,13794.83,36009.549999999996,-22214.719999999994,33,5,38,170,0.2235294117647059,6209,0.38308809745239564,418.0251515151515,424.0661208034162,365.22415562227013,0,0.0,-28797.519999999997,-22214.719999999994,37.0,0.9736842105263158,0
1772,51704.15,165217.25,-113513.1,96,6,102,189,0.5396825396825397,6835,0.3129464387022968,538.5848958333333,802.2882601107709,1711.7157723806445,0,0.0,-115099.83,-113513.1,100.0,0.9803921568627451,0
8203,27763.03,20807.33,6955.699999999997,67,6,73,164,0.4451219512195122,7334,1.3342908484012943,414.3735820895522,578.4159898788936,245.7047454500354,5,0.07462686567164178,-6206.0599999999995,6955.7,23.0,0.3150684931506849,0
21163,5912.530000000001,30750.0,-24837.47,19,4,23,154,0.14935064935064934,7260,0.19227739836773083,311.1857894736842,216.00681983358737,656.1392763735456,0,0.0,-24837.47,-24837.47,23.0,1.0,0
1773,18619.12,43896.75,-25277.63,49,6,55,188,0.2925531914893617,7354,0.4241571414643645,379.9820408163265,567.1754225288225,188.85793271663226,2,0.04081632653061224,-32390.949999999993,-25277.629999999986,53.0,0.9636363636363636,0
8204,16805.600000000002,11321.0,5484.600000000002,43,1,44,186,0.23655913978494625,6868,1.4844625031813037,390.82790697674426,540.5670800916832,0.0,1,0.023255813953488372,-659.6800000000021,5484.599999999997,2.0,0.045454545454545456,0
21165,40551.74,44370.99,-3819.25,100,6,106,176,0.6022727272727273,7238,0.9139246160404821,405.51739999999995,660.486659221315,526.6609194443802,5,0.05,-13413.239999999994,-3819.249999999994,67.0,0.6320754716981132,1
1774,31062.76,36871.07,-5808.310000000001,72,6,78,169,0.46153846153846156,5935,0.8424697194618309,431.4272222222222,696.7184090529702,590.6708963684148,4,0.05555555555555555,-8166.01,-5808.310000000001,63.0,0.8076923076923077,0
8206,26679.98,65483.17,-38803.19,92,6,98,178,0.550561797752809,5374,0.4074326273390944,289.9997826086956,270.32869740283337,925.7718046995526,1,0.010869565217391304,-41178.78,-38803.189999999995,97.0,0.9897959183673469,0
8207,34807.079999999994,31956.260000000002,2850.8199999999924,83,6,89,188,0.4734042553191489,7139,1.0892100639721538,419.36240963855414,634.0870010160573,319.2656099028937,4,0.04819277108433735,-8240.469999999998,2850.8200000000033,64.0,0.7191011235955056,0
8208,30615.7,28032.850000000002,2582.8499999999985,70,6,76,188,0.40425531914893614,6714,1.0921365469050726,437.3671428571429,677.1808838462518,246.86543730677806,5,0.07142857142857142,-5864.379999999999,2582.8500000000013,38.0,0.5,0
14634,18071.54,23571.17,-5499.629999999997,60,5,65,180,0.3611111111111111,6375,0.7666798041519925,301.19233333333335,411.48750087641076,251.29944623894409,1,0.016666666666666666,-9533.810000000001,-5499.63,43.0,0.6615384615384615,0
8209,21133.36,25331.789999999997,-4198.429999999997,69,6,75,178,0.42134831460674155,6048,0.8342624030582023,306.28057971014493,305.76479068108426,402.3552911917525,2,0.028985507246376812,-7765.310000000001,-4198.43,74.0,0.9866666666666667,0
8210,21355.79,37145.29,-15789.5,61,6,67,178,0.37640449438202245,6408,0.5749259192598867,350.0949180327869,562.0601860881178,503.4538614974233,2,0.03278688524590164,-18351.449999999997,-15789.499999999996,66.0,0.9850746268656716,0
21166,31638.129999999997,57578.59,-25940.46,80,6,86,190,0.45263157894736844,6317,0.5494773317556148,395.47662499999996,505.86243536286617,534.075191126368,2,0.025,-35674.729999999996,-25940.460000000003,84.0,0.9767441860465116,1
21167,13999.83,51235.0,-37235.17,62,6,68,175,0.38857142857142857,6020,0.27324738947451455,225.80370967741936,142.0155160102305,629.5308508934781,0,0.0,-38860.95999999999,-37235.169999999984,67.0,0.9852941176470589,0
8211,27691.649999999998,8377.599999999999,19314.05,62,4,66,175,0.37714285714285717,6082,3.305439504953037,446.63951612903224,728.2897178162076,188.11237776038735,4,0.06451612903225806,-2059.6,19314.05,9.0,0.13636363636363635,0
1776,21639.43,39688.02,-18048.589999999997,50,6,56,181,0.30939226519337015,5797,0.5452383363910511,432.78860000000003,620.40917853975,435.3712774173324,2,0.04,-22086.45,-18048.590000000004,56.0,1.0,0
1777,29764.73,20396.809999999998,9367.920000000002,59,5,64,183,0.34972677595628415,6743,1.4592835839790987,504.48694915254237,722.002205952916,265.258761909951,5,0.0847457627118644,-4098.53,9367.919999999998,12.0,0.1875,0
21168,16259.64,43988.270000000004,-27728.630000000005,50,6,56,164,0.34146341463414637,7559,0.3696358142666298,325.1928,303.0540205299163,398.90400546580986,0,0.0,-27728.629999999997,-27728.629999999997,52.0,0.9285714285714286,0
1778,15488.929999999998,9070.650000000001,6418.279999999997,43,2,45,172,0.2616279069767442,5225,1.7075876589100458,360.2076744186046,482.14362552803703,187.0650989629013,3,0.06976744186046512,334.1,6418.279999999999,0.0,0.0,0
14636,23485.699999999997,61188.0,-37702.3,52,6,58,174,0.3333333333333333,6514,0.3838285284633616,451.64807692307687,498.78030811656623,942.6706742017597,0,0.0,-37737.420000000006,-37702.3,56.0,0.9655172413793104,0
1779,25606.25,53001.61000000001,-27395.360000000008,55,6,61,185,0.32972972972972975,7872,0.4831221164699879,465.5681818181818,669.0247604344781,380.13605292929833,2,0.03636363636363636,-28167.800000000003,-27395.360000000004,60.0,0.9836065573770492,0
8216,19720.19,18566.4,1153.7899999999972,64,3,67,171,0.391812865497076,6231,1.0621439804667492,308.12796875,232.31816261311883,506.2948943056805,1,0.015625,-1790.2299999999996,1153.7900000000004,8.0,0.11940298507462686,0
1780,29963.42,66825.41,-36861.990000000005,71,6,77,151,0.5099337748344371,6966,0.4483836313095814,422.02,655.4456556267652,1250.1485377572806,2,0.028169014084507043,-43438.02,-36861.99,75.0,0.974025974025974,0
14637,25198.77999999999,48651.090000000004,-23452.310000000012,53,6,59,192,0.3072916666666667,6801,0.5179489298077811,475.44867924528285,694.1824271373476,538.0049872910099,2,0.03773584905660377,-27913.539999999997,-23452.309999999998,58.0,0.9830508474576272,0
14638,24428.09,31403.0,-6974.91,68,6,74,169,0.4378698224852071,5503,0.7778903289246922,359.23661764705884,516.2312720945807,291.8389395996817,2,0.029411764705882353,-15537.79,-6974.910000000002,72.0,0.972972972972973,0
8218,14998.679999999998,34671.009999999995,-19672.329999999994,49,6,55,180,0.3055555555555556,7198,0.4326000309644109,306.0955102040816,342.75394748554214,325.9077329194057,1,0.02040816326530612,-24983.89,-19672.329999999998,54.0,0.9818181818181818,0
1781,24582.129999999997,98533.93,-73951.79999999999,62,6,68,172,0.3953488372093023,5505,0.24947883434417487,396.48596774193544,444.91542540002393,839.9485267423632,0,0.0,-75776.62,-73951.79999999999,68.0,1.0,1
21170,16322.300000000001,57933.34,-41611.03999999999,39,6,45,162,0.2777777777777778,5880,0.28174277539873,418.52051282051286,570.4861395979873,746.6852421379884,0,0.0,-42311.61999999999,-41611.03999999999,44.0,0.9777777777777777,1
1782,30441.349999999995,40552.67,-10111.320000000003,75,6,81,152,0.5328947368421053,6691,0.7506620402367916,405.8846666666666,558.7415133990811,328.71527183364424,2,0.02666666666666667,-15697.840000000004,-10111.320000000009,79.0,0.9753086419753086,0
1783,14204.429999999998,73946.25,-59741.82,63,6,69,156,0.4423076923076923,6777,0.19209128251679983,225.46714285714285,127.99009120452949,646.3656811356865,0,0.0,-63770.270000000004,-59741.82000000001,68.0,0.9855072463768116,0
21171,22539.230000000003,47202.93,-24663.699999999997,67,6,73,180,0.40555555555555556,7331,0.47749641811477606,336.40641791044783,351.0702004939368,599.8771795209418,1,0.014925373134328358,-25279.15,-24663.7,71.0,0.9726027397260274,0
8219,31976.090000000004,36457.25,-4481.159999999996,84,6,90,185,0.4864864864864865,7388,0.877084530487706,380.6677380952381,521.9568821372939,520.1484365608213,3,0.03571428571428571,-15629.149999999998,-4481.159999999999,84.0,0.9333333333333333,0
21172,26895.410000000003,29636.549999999996,-2741.139999999992,77,6,83,178,0.46629213483146065,6694,0.9075081276023187,349.291038961039,491.1674296954585,477.60874287433194,2,0.025974025974025976,-11259.47,-2741.139999999997,81.0,0.9759036144578314,0
14640,27002.46,49521.0,-22518.54,68,6,74,171,0.4327485380116959,6537,0.5452729145101013,397.09499999999997,465.478176282758,614.2474664172413,1,0.014705882352941176,-27994.020000000004,-22518.540000000005,73.0,0.9864864864864865,1
14641,25891.84,34241.67,-8349.829999999998,90,6,96,171,0.5614035087719298,6568,0.7561500358844604,287.6871111111111,278.8751765121927,553.8829711319893,1,0.011111111111111112,-13925.850000000002,-8349.830000000005,95.0,0.9895833333333334,0
1786,32081.43,62048.0,-29966.57,82,6,88,172,0.5116279069767442,6596,0.5170421286662416,391.2369512195122,671.9086087668729,868.4465825061819,4,0.04878048780487805,-31041.770000000008,-29966.570000000007,84.0,0.9545454545454546,0
21175,34129.27,82512.86,-48383.590000000004,76,6,82,165,0.49696969696969695,7438,0.4136236460545226,449.0693421052631,647.8189949820562,930.9754996060134,3,0.039473684210526314,-48383.590000000004,-48383.590000000004,80.0,0.975609756097561,0
8221,28244.390000000003,67663.54000000001,-39419.15000000001,84,6,90,173,0.5202312138728323,5231,0.417424066189599,336.2427380952381,443.3168154177908,917.0784637895853,2,0.023809523809523808,-44491.57,-39419.15,89.0,0.9888888888888889,0
8222,13436.25,11698.33,1737.92,28,2,30,183,0.16393442622950818,7144,1.1485613757563207,479.86607142857144,832.2262007960347,732.8666812251737,2,0.07142857142857142,-5590.74,1737.9200000000008,16.0,0.5333333333333333,0
8223,26295.73,31702.629999999997,-5406.899999999998,70,6,76,170,0.4470588235294118,6569,0.8294494809790403,375.6532857142857,541.0558797515146,382.66354450962075,4,0.05714285714285714,-16944.56,-5406.900000000001,74.0,0.9736842105263158,0
14643,18275.66,35382.25,-17106.59,36,6,42,157,0.267515923566879,6776,0.5165205717410136,507.65722222222223,588.7278873377804,385.6570805996783,1,0.027777777777777776,-23687.7,-17106.590000000004,41.0,0.9761904761904762,1
8225,18725.540000000005,32227.65,-13502.109999999997,55,5,60,169,0.35502958579881655,6849,0.5810395731435263,340.4643636363637,497.75930128319993,536.9284072388049,2,0.03636363636363636,-20742.579999999994,-13502.109999999997,59.0,0.9833333333333333,0
1788,14474.76,16653.329999999998,-2178.569999999998,33,3,36,152,0.23684210526315788,7724,0.8691811186790162,438.6290909090909,631.8185842439448,476.38408159803186,1,0.030303030303030304,-9357.18,-2178.5700000000006,32.0,0.8888888888888888,0
14644,14582.139999999998,18928.28,-4346.140000000001,60,6,66,176,0.375,6178,0.7703890685909976,243.03566666666663,135.23429899611912,228.8324050187532,0,0.0,-8182.700000000001,-4346.140000000001,64.0,0.9696969696969697,0
21176,20306.92,73836.25,-53529.33,48,6,54,154,0.35064935064935066,6779,0.2750264267175672,423.0608333333333,421.592919415659,926.3488195149097,0,0.0,-56345.71,-53529.329999999994,53.0,0.9814814814814815,0
8226,13554.15,19303.69,-5749.539999999999,40,6,46,175,0.26285714285714284,5288,0.7021533188368569,338.85375,594.806276352344,272.4943438250905,1,0.025,-13065.720000000001,-5749.539999999999,45.0,0.9782608695652174,0
14645,41761.409999999996,22450.12,19311.289999999997,108,6,114,181,0.6298342541436464,5741,1.8601864933523657,386.6797222222222,583.2836666192376,327.8245717249802,5,0.046296296296296294,-3934.83,19311.289999999997,28.0,0.24561403508771928,0
8228,33621.75,40668.67,-7046.919999999998,87,6,93,183,0.5081967213114754,7085,0.8267236179391477,386.4568965517241,524.00243244001,467.4272755591684,5,0.05747126436781609,-15835.24,-7046.920000000001,80.0,0.8602150537634409,0
21177,19164.469999999998,7315.71,11848.759999999998,45,3,48,176,0.2727272727272727,5473,2.6196322704673043,425.87711111111105,615.6364281398787,252.9965019521022,2,0.044444444444444446,485.93,11848.760000000002,0.0,0.0,0
8229,20087.009999999995,21165.37,-1078.3600000000042,46,3,49,172,0.28488372093023256,6997,0.9490507370790563,436.6741304347825,500.4685526787254,740.8331800299803,1,0.021739130434782608,-4174.04,-1078.3599999999994,24.0,0.4897959183673469,1
8230,12208.199999999999,20540.0,-8331.800000000001,43,6,49,175,0.28,6082,0.5943622200294857,283.9116279069767,269.27057322408933,189.68157524300213,1,0.023255813953488372,-10355.630000000001,-8331.800000000001,49.0,1.0,0
21179,23991.98,51716.88,-27724.899999999998,74,6,80,156,0.5128205128205128,6277,0.46391004251486345,324.2159459459459,378.93497410114867,849.5819119778854,1,0.013513513513513514,-27936.829999999998,-27724.899999999998,79.0,0.9875,0
8231,16692.64,28921.96,-12229.32,24,4,28,159,0.1761006289308176,6366,0.5771614371717144,695.5266666666666,1061.4843071795297,359.6913889248208,2,0.08333333333333333,-12555.15,-12229.319999999998,16.0,0.5714285714285714,0
21180,13438.470000000001,10808.0,2630.470000000001,35,4,39,179,0.21787709497206703,6560,1.2433817541410639,383.95628571428574,511.8236921514702,177.1548793193873,2,0.05714285714285714,-3498.2,2630.47,14.0,0.358974358974359,0
14646,20856.570000000003,19499.38,1357.1900000000023,71,6,77,184,0.41847826086956524,6840,1.0696017001017672,293.7545070422536,482.24601000138256,236.8723167165523,2,0.028169014084507043,-7056.63,1357.1900000000003,71.0,0.922077922077922,0
1790,35001.52999999999,14165.79,20835.73999999999,84,6,90,185,0.4864864864864865,6777,2.470849137078069,416.68488095238087,648.823532461554,170.3699422726909,5,0.05952380952380952,-1684.4799999999998,20835.739999999994,6.0,0.06666666666666667,0
14647,35455.83,15602.25,19853.58,96,6,102,179,0.5698324022346368,6625,2.27248185343316,369.3315625,484.59060245754307,219.0145971162653,6,0.0625,-2272.85,19853.579999999998,2.0,0.0196078431372549,0
1791,24571.74,17034.489999999998,7537.250000000004,64,6,70,185,0.3783783783783784,8025,1.442469953521211,383.9334375,541.1820585407545,182.45158134876948,4,0.0625,-5350.389999999999,7537.250000000002,41.0,0.5857142857142857,0
1792,17450.0,38296.87,-20846.870000000003,49,6,55,155,0.3548387096774194,6778,0.4556508142713582,356.1224489795918,475.03989147198047,468.0396888477158,1,0.02040816326530612,-22865.06,-20846.870000000003,51.0,0.9272727272727272,0
1793,16718.58,66524.99,-49806.41,66,6,72,179,0.4022346368715084,5925,0.25131277734500507,253.3118181818182,186.8606786138485,626.7927322302537,0,0.0,-52126.71000000002,-49806.410000000025,72.0,1.0,0
14648,32729.31,50412.18,-17682.87,81,6,87,182,0.47802197802197804,7298,0.6492341731571768,404.0655555555556,688.726658052743,279.05825133831826,4,0.04938271604938271,-28077.020000000004,-17682.87000000001,81.0,0.9310344827586207,0
1794,35474.670000000006,56144.91,-20670.239999999998,76,6,82,180,0.45555555555555555,5712,0.6318412479309017,466.7719736842106,740.1691733993785,360.946985511723,4,0.05263157894736842,-34326.06,-20670.239999999994,82.0,1.0,0
