id,title,career,zip_code,residence,loan,term,interest_rate,issue_time,syndicated,installment,record_time,history_time,total_accounts,balance_accounts,balance_limit,balance,level
74808,8,6.0,101024,0,11050,36,8.2,1159748691,0,0,1159749231,840155518,30,15,38000.0,27127.0,A3
74809,0,5.0,601509,1,10000,12,16.55,1159315200,0,0,1132272000,1017360000,4,3,4550.0,2461.53,B1
74810,7,3.0,231396,1,16500,36,10.85,1172881745,0,1,1266192256,853375497,21,9,28200.0,563.0,A4
74811,9,10.0,181227,0,26100,60,21.65,1146531139,0,0,1252802383,837475213,18,8,13500.0,11378.0,C5
74812,8,3.0,141136,1,5300,36,23.5,1101946117,0,0,1101945975,645495280,25,7,26400.0,23678.0,D1
74813,0,1.0,602400,1,10000,12,9.35,1185235200,0,0,1126656000,1006646400,5,4,4278.0,3079.44,A3
74814,0,10.0,602800,1,2000,12,7.8,1187136000,0,0,1107820800,1031702400,4,2,214.0,122.83,D5
74815,9,10.0,281582,0,15950,36,11.35,1162428941,0,1,1165018216,632450093,35,10,37200.0,15761.0,A5
74816,6,,311663,0,7200,36,20.05,1114992299,0,0,1156466100,319593998,43,13,15700.0,5092.0,C1
74817,0,2.0,602402,1,8000,12,23.2,1147910400,0,0,1099872000,1046044800,3,2,1504.0,796.56,B2
74818,0,8.0,602800,0,9000,12,25.75,1182384000,0,0,1130371200,1013558400,8,3,2720.0,1627.09,A4
74819,0,2.0,602204,1,10000,12,5.65,1147910400,0,0,1128297600,1022630400,6,3,2988.0,1762.16,A4
74820,0,1.0,601307,1,9000,12,26.15,1192665600,0,0,1140825600,1085616000,2,1,1350.0,837.5,B2
74821,0,0.0,603005,1,10000,12,6.2,1163376000,0,0,1105315200,1021593600,5,2,3240.0,1790.86,B3
74822,10,6.0,191300,0,20900,60,26.05,1101946382,0,1,1184889879,656038635,30,15,31800.0,13817.0,E3
74823,6,,291627,0,10400,36,12.75,1107302489,0,0,1161734742,519266762,13,5,15300.0,4843.0,A4
74824,0,10.0,602704,1,12000,12,11.65,1134259200,0,0,1146355200,1071100800,12,8,10400.0,6438.57,A3
74825,8,0.0,471985,1,5950,36,13.55,1186102584,0,0,1186100057,848103513,35,12,14500.0,10882.0,B1
74826,0,10.0,602506,1,9000,12,19.55,1182816000,0,0,1119830400,1053648000,9,4,4092.0,3003.58,B0
74827,10,2.0,321693,0,21300,36,12.1,973126675,0,0,1027557518,474682872,16,6,19300.0,9262.0,A4
74828,6,,141134,2,15950,36,6.95,1172881142,0,0,1172883110,690336338,28,13,51800.0,23482.0,A1
74829,0,4.0,602005,1,9000,12,18.85,1165708800,0,0,1135900800,1071014400,4,2,1566.0,839.26,A3
74830,2,3.0,601501,1,11000,12,7.2,1192492800,0,0,1159488000,1039996800,2,2,3612.0,2093.4,A1
74831,10,10.0,371809,0,25500,60,16.15,1207096672,1,0,1207096020,503540669,38,17,61800.0,48378.0,B2
74832,0,5.0,602510,1,9000,12,23.45,1186358400,0,0,1109894400,1058918400,1,1,1089.0,884.99,B4
74833,10,8.0,171195,1,7200,36,15.4,1062550408,0,1,1083284696,385087709,24,11,16200.0,6618.0,B1
74834,6,5.0,241452,0,21300,36,6.5,1128214346,0,0,1154133164,937527676,15,11,45500.0,14950.0,A1
74835,9,10.0,181251,1,3700,36,13.95,1151800256,0,1,1175128700,708653391,23,11,18200.0,3245.0,B2
74836,8,10.0,311662,0,5200,36,16.85,1117671681,0,1,1169511147,800671011,7,5,3400.0,2614.0,B4
74837,8,2.0,231417,2,15350,60,13.75,1233535221,0,0,1290558898,1037405119,17,10,41300.0,10801.0,B1
74838,2,0.0,602809,1,11000,12,27.05,1132185600,0,0,1128988800,1076198400,5,2,2945.0,1859.2,A3
74839,0,7.0,601908,1,10000,12,21.75,1165795200,0,0,1160265600,1087689600,13,5,6165.0,4404.9,A3
74840,8,1.0,461961,1,12950,36,11.9,1214957015,0,0,1282349328,656038585,25,19,11500.0,4813.0,A5
74841,0,1.0,602205,1,8000,12,26.15,1172620800,0,0,1157155200,1081382400,1,1,912.0,765.21,A2
74842,10,3.0,181228,1,3700,36,9.0,975715824,0,0,1045701192,624502617,15,7,6000.0,1147.0,A2
74843,5,10.0,271558,0,5200,36,10.5,1201999673,0,0,1201997609,479780155,12,8,24200.0,16326.0,A3
74844,0,9.0,601908,1,9000,12,6.65,1184284800,0,0,1148774400,1026777600,2,1,1008.0,837.5,B1
74845,2,6.0,601907,1,10000,12,18.6,1186876800,0,0,1128816000,1090195200,2,2,1800.0,903.41,B1
74846,0,3.0,601810,1,9000,12,29.6,1136332800,0,0,1154304000,1048032000,6,4,3476.0,2140.52,B2
74847,9,10.0,401854,1,21300,60,17.8,1143939599,0,0,1247617203,724466060,26,13,24700.0,8741.0,B5
74848,0,5.0,602100,1,9000,12,5.45,1186358400,0,0,1139788800,1014595200,2,1,1016.0,894.56,B2
74849,0,8.0,602707,1,11000,12,21.85,1179187200,0,0,1109030400,1096502400,3,3,3660.0,1973.33,A0
74850,10,7.0,241459,0,26100,60,17.55,1088729503,0,0,1122423551,666663933,22,8,24300.0,21381.0,B3
74851,0,10.0,602103,1,10000,12,21.7,1191024000,0,0,1145664000,1081468800,9,3,5572.0,2786.47,A4
74852,1,10.0,602902,1,12000,12,29.15,1152576000,0,0,1147305600,1089417600,2,2,3311.0,1796.93,A5
74853,8,10.0,291602,0,29900,60,24.6,1188778099,0,0,1266538130,671848548,23,12,45800.0,19778.0,C3
74854,10,1.0,181233,1,10050,36,15.85,1080866355,0,0,1080866427,656036563,39,12,28500.0,20565.0,B1
74855,9,10.0,101014,1,7000,36,12.3,1154479637,0,0,1175213146,656035806,8,5,11800.0,5722.0,B0
74856,0,2.0,602010,2,8000,12,13.1,1165622400,0,0,1105574400,1021507200,2,2,2768.0,1533.54,A5
74857,2,5.0,601109,1,9000,12,23.9,1168646400,0,0,1120348800,1017705600,5,2,2227.0,1677.27,A4
74858,0,10.0,601504,0,9000,12,14.1,1166486400,0,0,1137369600,1042156800,4,2,3120.0,1552.78,B0
74859,7,10.0,341747,0,23000,36,11.05,1138841999,0,0,1138839863,784944789,26,16,48200.0,27020.0,A4
74860,8,10.0,321693,0,15950,36,26.35,1204418614,0,1,1289952075,679709591,14,5,6700.0,2333.0,C5
74861,0,1.0,602105,1,9000,12,21.9,1170547200,0,0,1109721600,1048118400,5,2,1116.0,883.51,B4
74862,0,4.0,602003,1,9000,12,25.8,1152144000,0,0,1146787200,1017273600,5,2,2898.0,1754.08,A1
74863,0,10.0,602608,1,10000,12,12.4,1191974400,0,0,1146614400,1084147200,11,5,5244.0,3735.2,A2
74864,0,10.0,601600,1,8000,12,18.4,1149552000,0,0,1154995200,1034208000,8,4,3276.0,2028.03,B0
74865,2,9.0,602802,0,9000,12,25.5,1190332800,0,0,1122422400,1007424000,1,1,1314.0,884.45,B0
74866,10,6.0,231415,1,10400,36,14.5,1183422962,0,1,1235264348,340503353,13,9,13400.0,5141.0,B2
74867,0,7.0,602505,1,9000,12,29.4,1167696000,0,0,1108857600,1007337600,2,1,1386.0,818.57,A4
74868,9,5.0,451944,0,11050,60,15.65,1141260549,0,0,1250122884,892686742,13,9,9500.0,4810.0,B3
74869,10,1.0,181224,1,15350,36,18.75,1067817701,0,0,1067818849,913767305,17,12,25400.0,15187.0,B4
74870,9,6.0,201323,1,7800,36,15.75,1112403185,0,0,1122769542,553481311,21,10,8200.0,6944.0,B2
74871,10,4.0,241473,1,7200,36,13.0,1078187143,0,1,1091147102,719195072,28,10,9800.0,7249.0,A4
74872,6,,341743,0,7000,36,5.35,1178153740,0,1,1196295742,695608766,12,7,21400.0,5859.0,A0
74873,7,2.0,181251,0,15950,36,6.7,1235955207,0,0,1272240232,669169679,16,9,25700.0,10499.0,A1
74874,0,6.0,602804,0,11000,12,17.1,1164931200,0,0,1155513600,1084579200,4,3,4030.0,2519.19,B1
74875,0,10.0,602603,1,10000,12,19.85,1191888000,0,0,1145577600,1082937600,1,1,1430.0,952.14,A2
74876,1,10.0,603003,1,8000,12,17.15,1182470400,0,0,1156896000,1028246400,2,2,1352.0,744.0,B0
74877,4,,602802,1,8000,12,27.9,1187568000,0,0,1136592000,1046908800,7,3,1590.0,1462.03,A2
74878,10,8.0,161182,1,9850,36,18.4,1094086475,0,0,1114821285,753408107,19,9,21100.0,7571.0,B3
74879,8,10.0,111053,1,21300,36,9.4,1130892924,0,0,1130890308,621909734,25,8,35000.0,20744.0,A3
74880,0,0.0,601903,1,10000,12,20.9,1159833600,0,0,1151798400,1097193600,5,4,4816.0,2701.76,A1
74881,1,1.0,602207,1,9000,12,17.45,1179446400,0,0,1120262400,1090800000,2,1,1764.0,880.38,B1
74882,0,4.0,602103,1,9000,12,18.75,1146441600,0,0,1158624000,1039824000,1,1,1332.0,818.57,B1
74883,6,10.0,301649,0,29900,60,24.9,1170377672,0,0,1170377856,711247691,38,11,61400.0,54728.0,D3
74884,0,8.0,601502,1,9000,12,17.45,1144108800,0,0,1128124800,1068336000,3,3,3186.0,1754.57,A4
74885,6,10.0,201324,1,10400,60,14.0,1222908659,0,0,1222906313,897956554,9,3,14400.0,10901.0,B1
74886,8,4.0,191318,1,10400,36,7.25,1165020178,0,1,1165017629,721875160,18,7,13600.0,10179.0,A2
74887,10,3.0,241456,1,21300,36,12.95,1122943211,0,0,1203296016,600914673,9,7,4000.0,3843.0,B0
74888,0,6.0,602300,1,9000,12,11.2,1132099200,0,0,1119830400,1019606400,11,4,4712.0,3058.25,B3
74889,1,,601304,1,10000,12,15.85,1139184000,0,0,1146960000,1046649600,6,4,4624.0,3397.39,A1
74890,7,2.0,231416,1,7600,36,12.55,1151798626,0,0,1151801695,745462697,6,5,10400.0,7704.0,B1
74891,7,9.0,251517,2,21300,36,5.3,1172880253,0,0,1209170318,737511529,16,10,34000.0,12883.0,A0
74892,2,4.0,602305,2,4000,12,16.5,1146873600,0,0,1117152000,1056931200,2,1,468.0,336.05,A0
74893,0,10.0,601309,1,9000,12,21.1,1187395200,0,0,1101340800,1099180800,3,2,1728.0,1560.85,A3
74894,8,6.0,241451,1,7200,36,10.05,1146529077,0,0,1169856547,874368785,16,10,19800.0,6369.0,A4
74895,7,1.0,401860,1,21300,36,7.95,1222908049,0,0,1303259058,756000132,12,5,23200.0,3287.0,A2
74896,7,10.0,271568,0,2850,36,15.15,1096676344,0,0,1096676331,519265904,16,9,7300.0,4355.0,B1
74897,1,5.0,603005,1,8000,12,17.2,1149638400,0,0,1109030400,1040774400,2,1,840.0,714.43,B4
74898,10,3.0,241462,0,7000,36,10.35,1235955558,0,0,1287792677,966385382,6,5,10100.0,3509.0,A4
74899,0,2.0,601705,1,6000,12,9.5,1183939200,0,0,1155772800,1050019200,6,4,606.0,562.08,A0
74900,8,10.0,401855,0,10400,36,12.05,1167697941,0,1,1219538382,834886472,9,4,7500.0,4999.0,B0
74901,10,5.0,171205,2,15950,60,18.35,1044146415,0,0,1044145358,690338435,17,9,29200.0,22319.0,B5
74902,7,2.0,171191,0,5200,36,7.4,1172881137,0,0,1172882165,842834683,28,18,14600.0,7430.0,A2
74903,10,10.0,171198,0,17500,36,12.4,1136162827,0,0,1136162747,756002343,25,18,44400.0,19728.0,B0
74904,2,8.0,602609,1,11000,12,14.7,1188432000,0,0,1126396800,1039219200,8,5,3640.0,2764.65,B1
74905,10,2.0,191298,0,15350,36,7.95,1099357036,0,0,1153788931,682389555,21,13,21000.0,7096.0,A2
74906,10,10.0,311663,1,15950,60,12.9,1120265313,0,0,1130631455,337912751,17,5,23800.0,15349.0,B0
74907,9,10.0,271553,0,12950,60,12.7,1196642044,0,0,1217377744,256437029,28,8,15800.0,12681.0,B0
74908,10,7.0,181254,1,8900,36,15.2,1172881915,0,0,1206577281,856052787,15,9,10900.0,6829.0,B2
74909,10,2.0,191298,0,11050,60,21.5,1078188672,0,1,1078188258,916445770,29,19,19600.0,13909.0,C3
74910,0,10.0,601702,2,9000,12,9.3,1177286400,0,0,1134691200,1068076800,6,4,2904.0,2387.67,A5
74911,10,10.0,231401,0,29900,36,7.35,1175560644,0,0,1175560753,519264935,26,14,55100.0,32680.0,A2
74912,0,10.0,602107,0,9000,12,26.65,1168646400,0,0,1144195200,1050796800,1,1,1674.0,845.32,B2
74913,2,10.0,601610,1,9000,12,30.1,1181779200,0,0,1100304000,1055289600,1,1,1746.0,818.57,A4
74914,8,10.0,181228,1,20900,36,14.35,1117673023,0,1,1117673157,519266805,29,12,30800.0,23928.0,B2
74915,9,10.0,401853,0,29900,36,9.8,1178151591,0,0,1206665088,729821864,32,17,41700.0,21838.0,A4
74916,0,7.0,602107,1,10000,12,26.5,1133913600,0,0,1106956800,1098057600,4,3,2720.0,1695.03,A3
74917,0,8.0,601607,1,9000,12,22.35,1164153600,0,0,1111363200,1061337600,1,1,1692.0,894.67,B2
74918,2,3.0,601704,1,10000,12,25.05,1157328000,0,0,1136764800,1021593600,6,3,4176.0,2302.9,C3
74919,0,0.0,602209,2,9000,12,28.1,1183680000,0,0,1113609600,1040515200,8,3,2664.0,2306.61,B2
74920,2,3.0,603006,1,6000,12,14.85,1170288000,0,0,1116720000,1038528000,4,2,827.0,513.18,C1
74921,0,10.0,602608,1,12000,12,27.95,1190764800,0,0,1144195200,1090195200,1,1,1260.0,1103.68,A1
74922,7,2.0,421893,2,13050,36,10.4,1186101938,0,0,1245716576,997922727,30,17,13500.0,5511.0,A4
74923,0,9.0,601210,1,8000,12,28.05,1168387200,0,0,1147737600,1007596800,2,1,1064.0,796.56,B5
74924,9,3.0,401852,1,15350,36,6.2,1154477993,0,0,1154479943,500949160,16,8,42200.0,15578.0,A1
74925,0,10.0,602301,1,8000,12,9.75,1154390400,0,0,1138665600,1011484800,2,1,824.0,736.98,C5
74926,10,5.0,181247,0,15950,36,10.5,1212367399,0,0,1253839556,790215352,31,19,20700.0,9662.0,A4
74927,10,2.0,361782,0,7200,36,11.45,1175559842,0,0,1175561611,564108223,39,17,36200.0,18920.0,A5
74928,0,0.0,602502,1,13000,12,16.0,1145664000,0,0,1118361600,1050969600,24,11,9975.0,7406.54,B1
74929,8,10.0,101018,0,2850,36,7.9,1225584011,0,0,1269648722,792892820,30,9,28100.0,1735.0,A2
74930,10,0.0,401858,1,7200,36,8.95,1080866766,0,0,1080866168,698285798,40,15,30500.0,26898.0,A2
74931,2,10.0,602009,1,9000,12,16.55,1137715200,0,0,1118188800,1069286400,3,2,2628.0,1739.37,A4
74932,7,10.0,101037,0,15950,36,10.9,1151799237,0,0,1151800025,648086723,28,19,40700.0,26035.0,A4
74933,2,,602902,1,7000,12,23.7,1157846400,0,0,1149897600,1034899200,2,1,812.0,619.08,A4
74934,8,10.0,482003,1,15350,36,8.25,1151800654,0,0,1151800600,314237724,30,11,64300.0,27736.0,A3
74935,6,,311677,0,10400,36,8.7,1136163238,0,0,1136161139,537753817,15,6,28200.0,11891.0,A3
74936,6,7.0,121063,0,29900,36,11.4,1180829360,0,0,1263775950,779676237,21,15,24300.0,4100.0,A5
74937,8,3.0,221376,0,8900,36,9.5,1130889793,0,0,1154220096,750731666,37,17,10900.0,7532.0,A3
74938,9,5.0,291628,0,5950,36,12.2,1149208442,0,0,1149207690,826935178,35,15,48100.0,8408.0,B0
74939,0,10.0,602706,1,8000,12,16.0,1145836800,0,0,1118880000,1094774400,1,1,1392.0,736.98,A1
74940,0,6.0,601601,1,10000,12,19.25,1176681600,0,0,1133654400,1078531200,4,2,1664.0,1525.8,B4
74941,6,7.0,181231,1,11050,60,13.6,1178153724,0,1,1178151666,995243798,14,12,47800.0,20048.0,B1
74942,0,7.0,601810,1,8000,12,15.1,1169078400,0,0,1139356800,1044316800,3,2,1304.0,796.56,A3
74943,9,8.0,231413,1,21300,36,11.3,1165020344,0,0,1214266585,813889881,29,19,25500.0,10395.0,A5
74944,0,10.0,602104,1,7000,12,23.85,1131062400,0,0,1156896000,1051315200,2,1,1358.0,691.87,A5
74945,9,9.0,461968,0,33050,36,14.05,1141260079,0,1,1226794757,248487203,36,8,14500.0,3765.0,B2
74946,10,9.0,331712,0,26100,36,15.7,1049329144,0,0,1049331185,774319951,11,6,40100.0,25052.0,B2
74947,8,10.0,451941,0,7200,36,16.55,1165019762,0,1,1165019603,753409938,16,9,26200.0,9535.0,B3
74948,7,0.0,261539,2,3700,36,12.95,1178153837,0,0,1198889121,863740806,12,6,5500.0,3258.0,B1
74949,8,5.0,311662,1,15950,36,16.95,1165018546,0,1,1172796780,740190956,19,10,31300.0,15055.0,B4
74950,8,4.0,101010,1,13050,60,10.75,1172881529,0,0,1289522806,876960624,25,7,8400.0,3961.0,A4
74951,8,3.0,231393,1,15350,36,9.7,1099354416,0,1,1192667856,858471505,21,12,16100.0,45.0,A3
74952,1,10.0,602702,1,9000,12,28.35,1158192000,0,0,1110931200,1069718400,2,1,1377.0,829.39,A3
74953,0,8.0,603003,0,10000,12,27.4,1188691200,0,0,1122249600,1070841600,8,4,4536.0,2611.8,B0
74954,0,10.0,602504,0,9000,12,10.35,1148860800,0,0,1099872000,1091664000,2,2,1566.0,850.87,A2
74955,10,8.0,201322,0,15950,60,20.35,1086136847,0,0,1104280302,519267509,16,8,15700.0,14982.0,C1
74956,0,,601702,1,9000,12,16.4,1132185600,0,0,1113177600,1094256000,4,2,3281.0,1615.13,B1
74957,0,10.0,603004,1,11000,12,6.85,1166572800,0,0,1114300800,1090368000,4,2,4200.0,2019.75,A4
74958,8,8.0,311668,1,23000,60,13.55,1165020493,0,1,1203898372,719197015,18,11,27800.0,19474.0,B1
74959,9,10.0,131118,1,23000,36,9.45,1186100142,0,0,1263860631,829615045,23,6,10600.0,5058.0,A3
74960,6,0.0,201323,0,20900,36,7.7,1122941774,0,0,1172190785,776997102,18,4,17500.0,10606.0,A2
74961,10,3.0,231396,1,5200,36,14.75,1033520291,0,0,1049070778,569377252,19,7,4600.0,4387.0,B1
74962,8,6.0,522089,0,33050,60,20.1,1165020240,0,0,1312763081,613961643,29,7,6700.0,3234.0,C3
74963,0,10.0,601608,1,9000,12,13.25,1161302400,0,0,1110844800,1019779200,2,1,1179.0,882.41,B1
74964,0,1.0,602909,2,8000,12,19.75,1176076800,0,0,1136160000,1017360000,2,1,1200.0,796.56,A4
74965,0,8.0,603001,1,8000,12,29.75,1153872000,0,0,1105660800,1063152000,2,1,1064.0,736.98,B1
74966,9,1.0,181221,1,15350,36,7.9,1143938704,0,0,1172448195,379987746,7,6,22800.0,11082.0,A2
74967,1,9.0,601500,2,9000,12,11.3,1182470400,0,0,1129248000,1074470400,10,4,2760.0,2306.06,A4
74968,2,4.0,602308,1,11000,12,20.85,1152144000,0,0,1135296000,1085270400,1,1,1573.0,1048.65,D4
74969,0,2.0,602310,1,10000,12,23.2,1165968000,0,0,1140480000,1076198400,1,1,1710.0,998.0,B4
74970,0,10.0,602307,1,10000,12,16.6,1153353600,0,0,1119312000,1091664000,7,3,2320.0,1978.56,A3
74971,0,1.0,603007,1,10000,12,20.4,1172275200,0,0,1102896000,1068940800,3,2,3219.0,1923.63,A2
74972,0,10.0,601405,1,8000,12,20.15,1168214400,0,0,1149120000,1070928000,1,1,992.0,763.4,B1
74973,8,1.0,131101,0,33050,60,9.9,1217637842,1,0,1222820941,716602314,28,14,49600.0,34101.0,A3
74974,0,1.0,602307,1,9000,12,8.85,1155772800,0,0,1153958400,1045440000,3,2,1330.0,948.9,B2
74975,10,10.0,401860,0,33050,36,18.5,1065142716,0,0,1070326744,361500232,28,13,114300.0,34163.0,B3
74976,8,9.0,381822,1,10050,60,12.3,1151801811,0,1,1221784614,784945076,25,6,16700.0,6943.0,B0
74977,0,,602603,2,9000,12,25.4,1136851200,0,0,1123286400,1046649600,3,3,3542.0,2287.69,B1
74978,10,0.0,401861,0,33050,60,14.6,1170375620,0,0,1180744608,690336819,27,15,43400.0,33784.0,B2
74979,10,8.0,311674,1,7200,36,9.0,1083456564,0,1,1099008858,414202148,9,5,23600.0,6897.0,A2
74980,0,7.0,601807,1,11000,12,14.25,1149206400,0,0,1151625600,1098057600,12,5,5080.0,3925.75,C5
74981,2,10.0,601304,1,8000,12,23.9,1160611200,0,0,1133654400,1047513600,4,2,1584.0,796.56,A4
74982,0,10.0,601802,1,9000,12,17.2,1184112000,0,0,1142553600,1024704000,1,1,1719.0,843.07,A4
74983,0,10.0,601609,1,11000,12,19.0,1181174400,0,0,1147219200,1007337600,6,4,5577.0,3821.06,B3
74984,0,0.0,602808,1,8000,12,13.5,1167868800,0,0,1117670400,1013126400,1,1,1072.0,796.56,B3
74985,10,10.0,291615,0,20900,36,7.65,1101948952,0,0,1101948419,280024756,15,8,50600.0,41263.0,A1
74986,7,7.0,231410,0,26100,60,15.0,1194048984,0,1,1194050652,790217555,31,18,53400.0,51709.0,B2
74987,1,,601608,1,9000,12,6.4,1134950400,0,0,1113091200,1025308800,4,2,3096.0,1736.54,A4
74988,0,10.0,601109,1,10000,12,14.7,1168214400,0,0,1152057600,1025049600,9,4,4104.0,3581.69,B1
74989,0,2.0,602603,1,8000,12,9.1,1155859200,0,0,1143072000,1065744000,2,1,840.0,736.98,B0
74990,9,10.0,341742,0,10400,36,7.6,1114992459,0,0,1114992405,608690269,32,11,36300.0,12146.0,A1
74991,7,10.0,171206,0,26100,36,6.35,1143939146,0,0,1219105560,729823923,31,10,55500.0,5655.0,A1
74992,9,4.0,431913,1,8900,36,14.75,1151800147,0,0,1151798792,529806440,12,8,31200.0,25973.0,B2
74993,8,10.0,401861,2,5950,36,5.3,1178150432,0,0,1178150982,366769791,41,14,39600.0,32712.0,A0
74994,10,1.0,171191,1,3700,36,16.2,1083456142,0,0,1096417020,587695615,21,8,6100.0,3563.0,B2
74995,10,1.0,191294,0,11050,36,11.3,1199319836,0,1,1199321515,737513498,16,6,28600.0,18669.0,A4
74996,0,,602901,1,5000,12,25.55,1141603200,0,0,1136246400,1057276800,4,2,770.0,403.06,B2
74997,0,8.0,602503,1,9000,12,14.2,1181260800,0,0,1103673600,1039478400,10,4,2200.0,2108.68,B2
74998,2,10.0,602110,1,11000,12,20.3,1147824000,0,0,1099872000,1033776000,7,3,5735.0,3037.47,A4
74999,10,10.0,241451,1,2850,36,20.9,1246494739,0,1,1246494463,824516384,18,9,26200.0,9052.0,B4
75000,10,5.0,321693,0,2850,36,11.4,1209689732,0,1,1209687155,853373677,36,13,24800.0,5004.0,A4
75001,9,2.0,401862,1,5950,36,6.25,1157156763,0,1,1157155944,811296978,37,17,53800.0,19708.0,A1
75002,0,4.0,602803,1,9000,12,29.15,1190160000,0,0,1128988800,1012435200,1,1,945.0,882.41,A0
75003,10,0.0,181234,1,5200,36,17.25,1073090451,0,0,1158626738,495678903,21,7,10900.0,607.0,B2
75004,0,3.0,602502,1,9000,12,25.7,1144540800,0,0,1158364800,1030492800,7,3,3024.0,2332.86,D1
75005,2,10.0,602706,1,9000,12,15.55,1140652800,0,0,1129939200,1015718400,7,3,2525.0,2409.65,B2
75006,8,10.0,461961,1,5300,36,8.2,1154478212,0,1,1185583233,587694849,19,12,10100.0,3352.0,A3
75007,10,0.0,201322,1,15950,36,16.2,1078188779,0,0,1078188178,329964903,11,4,22400.0,16395.0,B2
75008,0,1.0,601707,1,10000,12,18.35,1191974400,0,0,1135123200,1071360000,4,2,2698.0,1817.78,B4
75009,0,0.0,601100,1,11000,12,24.6,1183939200,0,0,1104019200,1078444800,9,6,6732.0,5043.08,A4
75010,0,4.0,602301,1,5000,12,14.7,1192233600,0,0,1118534400,1025481600,1,1,745.0,452.78,A2
75011,6,,492016,1,15950,36,13.65,1136160329,0,0,1156898566,856051443,26,14,19800.0,12984.0,B1
75012,7,10.0,271566,0,16500,36,9.9,1162428878,0,0,1162429013,748138422,31,11,29900.0,18190.0,A4
75013,10,10.0,482001,0,15350,36,18.3,1075766531,0,0,1132791236,879639207,23,13,9400.0,6898.0,B3
75014,10,10.0,221381,0,21300,60,14.45,1180829952,0,1,1180830071,640226850,38,15,58400.0,24323.0,B2
75015,10,0.0,281593,0,21300,60,13.55,1220316790,1,0,1220316820,669169099,25,14,38900.0,22930.0,B1
75016,0,10.0,601808,1,12000,12,24.15,1175126400,0,0,1124582400,1017878400,7,4,3875.0,3010.7,A3
75017,0,0.0,602501,1,9000,12,29.35,1179619200,0,0,1103932800,1083196800,2,1,1215.0,882.41,A5
75018,4,6.0,602601,1,9000,12,15.8,1187913600,0,0,1102896000,1057104000,1,1,1637.0,854.13,A0
75019,9,10.0,121067,0,7000,36,10.95,1112401396,0,1,1151280134,719197158,19,8,18700.0,4430.0,A3
75020,0,10.0,601208,2,10000,12,24.2,1141948800,0,0,1132012800,1083974400,5,4,5000.0,2459.76,B0
75021,6,0.0,131102,2,26100,60,26.8,1243901677,0,1,1383869769,803349256,20,7,10400.0,4242.0,C5
75022,0,10.0,601704,1,8000,12,28.95,1157673600,0,0,1129939200,1050192000,4,2,1272.0,715.45,B3
75023,9,10.0,301644,2,7200,36,13.4,1154476979,0,0,1162254456,1026780401,16,12,17900.0,7499.0,B1
75024,10,7.0,151165,2,9850,36,13.75,1130891516,0,1,1172364772,734921044,16,10,11300.0,5557.0,B1
75025,0,3.0,603003,2,8000,12,24.75,1169856000,0,0,1142640000,1082851200,2,2,1455.0,745.28,A3
75026,0,10.0,602008,1,10000,12,7.5,1140739200,0,0,1142553600,1055376000,3,2,3078.0,1780.89,A3
75027,2,3.0,603001,1,10000,12,8.45,1175904000,0,0,1127520000,1085702400,7,3,1962.0,1719.3,A3
75028,7,6.0,361794,1,7600,36,13.8,1172882343,0,0,1203984862,635127246,17,7,8700.0,5117.0,B1
75029,8,10.0,181248,1,10400,36,12.0,1170376895,0,0,1170375165,577154682,14,9,18300.0,14889.0,B0
75030,7,1.0,241478,0,11050,36,14.05,1196641169,0,0,1196641213,303698488,38,22,75500.0,54926.0,B1
75031,0,10.0,601608,1,11000,12,14.1,1159142400,0,0,1113609600,1097020800,3,3,2166.0,1806.52,B1
75032,7,0.0,171198,1,3700,36,11.05,1186099255,0,0,1186101495,708655176,15,9,26100.0,23403.0,A4
75033,2,3.0,601603,1,9000,12,15.45,1161734400,0,0,1148428800,1081382400,1,1,1242.0,837.5,B0
75034,8,6.0,121063,0,21300,36,12.95,1128213992,0,0,1135989969,590373946,38,17,37000.0,18639.0,B0
75035,0,9.0,602004,1,9000,12,19.9,1148256000,0,0,1126828800,1060992000,10,4,2967.0,2298.59,A4
75036,9,10.0,482007,2,15950,60,16.4,1157156027,0,0,1240101569,913769207,20,13,34600.0,9322.0,B3
75037,0,4.0,603002,1,9000,12,26.5,1184803200,0,0,1112918400,1024790400,8,3,2825.0,1764.78,A4
75038,1,9.0,601709,1,10000,12,18.15,1185840000,0,0,1131840000,1095033600,10,5,4795.0,3421.84,A4
75039,0,3.0,602901,1,10000,12,28.7,1155081600,0,0,1116979200,1081296000,3,3,2299.0,1891.99,B3
75040,0,3.0,601807,1,9000,12,10.35,1147478400,0,0,1105142400,1037577600,2,1,1350.0,882.41,B4
75041,8,6.0,241456,1,5200,36,14.05,1222906436,0,0,1222907133,987380398,16,8,8800.0,5508.0,B1
75042,0,1.0,602204,1,8000,12,6.55,1165795200,0,0,1127433600,1011571200,6,3,2475.0,1468.3,B1
75043,0,3.0,602704,1,10000,12,8.35,1190073600,0,0,1139356800,1041724800,15,6,3564.0,3290.48,B2
75044,0,10.0,601501,1,10000,12,12.25,1158192000,0,0,1128384000,1022716800,3,2,2592.0,1503.02,B1
75045,0,0.0,602908,2,10000,12,21.9,1152921600,0,0,1157932800,1074816000,8,6,4725.0,2694.04,A3
75046,9,10.0,121063,1,12950,36,9.1,1146528022,0,0,1162080465,322015885,27,10,24500.0,12096.0,A3
