id,total_income,total_expense,net_income,income_count,expense_count,total_tx_count,active_days,tx_frequency,last_tx_days_ago,first_tx_days_ago,span_days,income_expense_ratio,avg_income,income_std,median_income,avg_expense,expense_std,median_expense,big_income_count,big_income_ratio,stm_missing
13797,61520.21,48312.40999999999,13207.80000000001,6.0,108.0,114.0,103.0,1.1067961165048543,6000.0,6168.0,168.0,1.273383174193269,10253.368333333334,430.2465136181297,10323.65,447.33712962962954,709.961355485936,283.53499999999997,3.0,0.5,0
13798,34929.34,19521.090000000004,15408.249999999993,5.0,55.0,60.0,54.0,1.1111111111111112,6474.0,6661.0,187.0,1.7893129942134725,6985.8679999999995,400.6760757719382,6972.67,354.92890909090914,523.4886617706694,289.15,2.0,0.4,0
13799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13801,32517.1,30721.04,1796.0599999999977,6.0,85.0,91.0,84.0,1.0833333333333333,6902.0,7088.0,186.0,1.0584635155236128,5419.516666666666,233.86572298840403,5427.674999999999,361.42400000000004,567.6897121682292,241.78,3.0,0.5,0
13802,19420.92,12514.1,6906.819999999998,3.0,50.0,53.0,53.0,1.0,6662.0,6838.0,176.0,1.5519230306972194,6473.639999999999,239.17438923652892,6602.17,250.282,149.63434625780272,273.23,1.0,0.3333333333333333,0
13803,36038.91,18101.710000000003,17937.2,6.0,69.0,75.0,66.0,1.1363636363636365,7395.0,7563.0,168.0,1.9909119082124884,6006.485000000001,328.0668559277717,6059.96,262.34362318840584,180.86678860477906,291.79,3.0,0.5,0
13804,35331.66,24911.38,10420.280000000002,6.0,66.0,72.0,60.0,1.2,6689.0,6868.0,179.0,1.4182939684024614,5888.610000000001,296.4640425076875,5953.68,377.4451515151515,577.4374037785851,283.99,3.0,0.5,0
13805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13806,34328.13,18617.29,15710.839999999997,6.0,63.0,69.0,54.0,1.2777777777777777,7108.0,7271.0,163.0,1.8438843676043135,5721.355,244.93216494572533,5691.02,295.5125396825397,349.83626865062354,235.49,3.0,0.5,0
13807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13809,69198.49,25255.520000000004,43942.97,6.0,64.0,70.0,58.0,1.206896551724138,5442.0,5616.0,174.0,2.739935269488019,11533.081666666667,931.0175353417834,11337.08,394.61750000000006,587.0864668747697,280.75,3.0,0.5,0
13810,55769.88,30915.950000000004,24853.929999999993,6.0,94.0,100.0,82.0,1.2195121951219512,6016.0,6177.0,161.0,1.8039193360772052,9294.98,371.718227918227,9331.0,328.893085106383,480.3431187892065,291.51,3.0,0.5,0
13811,62570.0,18828.6,43741.4,6.0,55.0,61.0,53.0,1.150943396226415,6836.0,7027.0,191.0,3.3231360800418974,10428.333333333334,733.3563632747421,10311.0,342.3381818181818,175.07266027245956,325.16,3.0,0.5,0
13812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13813,23148.0,29436.590000000004,-6288.590000000004,6.0,81.0,87.0,77.0,1.12987012987013,6424.0,6594.0,170.0,0.7863682579814315,3858.0,281.50461144831485,3872.06,363.41469135802475,465.5178682573635,322.48,3.0,0.5,0
13814,39567.8,18984.62,20583.180000000004,4.0,42.0,46.0,43.0,1.069767441860465,6420.0,6586.0,166.0,2.0842028967614734,9891.95,519.4066948933174,9994.16,452.0147619047619,695.0302174048951,293.475,2.0,0.5,0
13815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13817,19840.989999999998,19136.18,704.8099999999977,6.0,60.0,66.0,54.0,1.2222222222222223,7447.0,7606.0,159.0,1.0368312797519237,3306.8316666666665,195.0702670335886,3323.5,318.9363333333333,324.12321180361164,273.925,3.0,0.5,0
13818,12712.480000000001,18711.499999999996,-5999.019999999995,6.0,75.0,81.0,72.0,1.125,7690.0,7848.0,158.0,0.6793939555525003,2118.746666666667,159.40214497371807,2031.79,249.48666666666662,166.43169983576516,232.27,3.0,0.5,0
13819,33146.43,17330.539999999997,15815.890000000003,6.0,58.0,64.0,54.0,1.1851851851851851,8547.0,8720.0,173.0,1.9126022615618095,5524.405,240.29181285470386,5566.905000000001,298.8024137931034,349.2689734253844,278.78,3.0,0.5,0
13820,25902.070000000003,28088.769999999997,-2186.6999999999935,6.0,85.0,91.0,79.0,1.1518987341772151,7700.0,7871.0,171.0,0.92215038248659,4317.011666666667,245.85926186992077,4243.85,330.45611764705876,355.62424437664083,267.77,3.0,0.5,0
13821,16846.94,24953.469999999998,-8106.529999999999,6.0,71.0,77.0,69.0,1.1159420289855073,7051.0,7241.0,190.0,0.6751341596709742,2807.8233333333333,180.7604649498582,2824.27,351.45732394366195,542.3878449938421,261.31,3.0,0.5,0
13822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13823,52954.16,31522.15,21432.010000000002,6.0,73.0,79.0,71.0,1.1126760563380282,6478.0,6655.0,177.0,1.679903179139751,8825.693333333335,415.6652085379397,8897.5,431.8102739726028,616.7481124924004,270.4,3.0,0.5,0
13824,33432.759999999995,35151.22,-1718.4600000000064,6.0,89.0,95.0,86.0,1.1046511627906976,6626.0,6802.0,176.0,0.9511123653474582,5572.126666666666,414.48908669455807,5727.855,394.95752808988766,588.1578740063653,272.77,3.0,0.5,0
13825,32120.839999999997,61896.66,-29775.820000000007,6.0,115.0,121.0,110.0,1.1,7006.0,7180.0,174.0,0.5189430253503348,5353.473333333332,386.18418825161075,5181.3150000000005,538.2318260869565,811.7258730347684,276.03,3.0,0.5,0
13826,39830.66,16585.61,23245.050000000003,6.0,62.0,68.0,60.0,1.1333333333333333,7022.0,7210.0,188.0,2.4015191480806846,6638.443333333334,484.4462953608882,6623.665,267.5098387096774,257.1203792533632,241.17000000000002,3.0,0.5,0
13827,48096.12,38102.329999999994,9993.790000000008,6.0,95.0,101.0,93.0,1.086021505376344,6152.0,6321.0,169.0,1.2622881592474193,8016.02,501.7799032776557,8079.75,401.0771578947368,639.0831624883673,274.73,3.0,0.5,0
13828,60000.0,29544.800000000003,30455.199999999997,6.0,71.0,77.0,70.0,1.1,6509.0,6686.0,177.0,2.0308142210463154,10000.0,720.6645081682137,10155.5,416.12394366197185,457.7037021377964,320.38,3.0,0.5,0
13829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13831,47189.600000000006,20357.53,26832.070000000007,6.0,58.0,64.0,56.0,1.1428571428571428,5838.0,6017.0,179.0,2.3180415304647455,7864.933333333334,384.17146634745745,7790.8,350.9918965517241,434.21775090963723,286.54,3.0,0.5,0
13832,33444.07,27954.149999999998,5489.920000000002,6.0,61.0,67.0,54.0,1.2407407407407407,5528.0,5706.0,178.0,1.1963901602732907,5574.011666666666,298.23875030008344,5570.775,458.26475409836064,763.0335652170816,284.76,3.0,0.5,0
13833,13512.67,20347.84,-6835.17,2.0,32.0,34.0,32.0,1.0625,6932.0,7108.0,176.0,0.6640837552947102,6756.335,475.66499999999996,6756.335,635.87,929.4980799334661,340.765,1.0,0.5,0
13834,60739.0,19380.190000000002,41358.81,6.0,58.0,64.0,57.0,1.1228070175438596,7300.0,7473.0,173.0,3.1340766007384815,10123.166666666666,921.2635194243949,9749.0,334.14120689655175,533.6975604251118,281.055,3.0,0.5,0
13835,40287.91,9786.909999999998,30501.000000000007,5.0,38.0,43.0,39.0,1.1025641025641026,6659.0,6833.0,174.0,4.116509704889848,8057.582,542.1871410278927,8185.83,257.5502631578947,148.8768985558705,256.47,2.0,0.4,0
13836,6544.58,15482.609999999999,-8938.029999999999,3.0,42.0,45.0,42.0,1.0714285714285714,7183.0,7361.0,178.0,0.4227052156953702,2181.5266666666666,23.19732360041184,2191.04,368.6335714285714,531.0576717485203,267.98,1.0,0.3333333333333333,0
13837,42939.850000000006,22324.460000000003,20615.390000000003,6.0,61.0,67.0,59.0,1.1355932203389831,7240.0,7417.0,177.0,1.9234440608228174,7156.641666666667,619.983678909283,7163.725,365.9747540983607,438.70875834417797,278.56,3.0,0.5,0
13838,12084.58,17399.019999999997,-5314.439999999997,2.0,38.0,40.0,38.0,1.0526315789473684,6936.0,7118.0,182.0,0.6945552105409067,6042.29,7.039999999999964,6042.29,457.86894736842095,711.507707506389,278.905,1.0,0.5,0
13839,34496.05,15592.189999999999,18903.860000000004,6.0,54.0,60.0,55.0,1.0909090909090908,7237.0,7417.0,180.0,2.212392870904447,5749.341666666667,376.0409627251029,5865.98,288.74425925925925,131.41428519792257,289.53499999999997,3.0,0.5,0
13840,0.0,16740.120000000003,-16740.120000000003,0.0,41.0,41.0,40.0,1.025,8524.0,8702.0,178.0,0.0,0.0,0.0,0.0,408.29560975609763,491.27108401623013,280.32,0.0,0.0,0
13841,57262.21000000001,31199.089999999997,26063.12000000001,6.0,80.0,86.0,76.0,1.131578947368421,6940.0,7118.0,178.0,1.8353807754702023,9543.701666666668,954.2754502311634,9263.145,389.98862499999996,607.1185915221665,279.22,3.0,0.5,0
13842,49530.549999999996,19711.4,29819.149999999994,6.0,54.0,60.0,51.0,1.1764705882352942,5838.0,6017.0,179.0,2.512787016522784,8255.091666666665,341.3150249362343,8353.425,365.02592592592595,527.2070542491522,278.15999999999997,3.0,0.5,0
13843,22583.980000000003,17379.78,5204.200000000004,4.0,56.0,60.0,55.0,1.0909090909090908,6485.0,6655.0,170.0,1.2994399237907823,5645.995000000001,375.24248296934616,5585.025,310.3532142857143,381.19626208680756,243.87,2.0,0.5,0
13844,24338.8,26732.54,-2393.7400000000016,6.0,43.0,49.0,41.0,1.1951219512195121,8360.0,8522.0,162.0,0.9104559461648442,4056.4666666666667,304.6664989058619,4096.0,621.686976744186,932.0382383325888,337.63,3.0,0.5,0
13845,26993.28,33892.46,-6899.18,6.0,105.0,111.0,99.0,1.121212121212121,5418.0,5591.0,173.0,0.7964390899687883,4498.88,308.99962011842905,4369.92,322.7853333333333,439.5936231806364,278.76,3.0,0.5,0
13846,22013.460000000003,19113.530000000002,2899.9300000000003,6.0,54.0,60.0,43.0,1.3953488372093024,6545.0,6695.0,150.0,1.1517213198633784,3668.9100000000003,231.50692998986733,3637.6,353.9542592592593,498.97570326657916,254.475,3.0,0.5,0
13847,40195.76,10438.829999999998,29756.930000000004,6.0,47.0,53.0,44.0,1.2045454545454546,6612.0,6776.0,164.0,3.850600114778132,6699.293333333334,157.8746017853692,6693.700000000001,222.10276595744676,108.02653623368359,214.01,3.0,0.5,0
13848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13849,21072.5,11684.220000000001,9388.279999999999,4.0,33.0,37.0,34.0,1.088235294117647,6661.0,6815.0,154.0,1.8035007897999606,5268.125,180.93243732122772,5275.75,354.0672727272728,223.5245908141263,316.43,2.0,0.5,0
13850,14969.619999999999,9681.069999999998,5288.550000000001,4.0,33.0,37.0,36.0,1.0277777777777777,6186.0,6345.0,159.0,1.5462774257859642,3742.4049999999997,254.11744494426196,3687.375,293.3657575757575,345.06713182633075,274.43,2.0,0.5,0
13851,53918.89,23538.100000000002,30380.789999999997,6.0,42.0,48.0,41.0,1.170731707317073,5974.0,6132.0,158.0,2.290706981349781,8986.481666666667,371.4898594137156,8916.64,560.4309523809525,842.607276560901,347.12,3.0,0.5,0
13852,59320.83,20565.15,38755.68,6.0,74.0,80.0,70.0,1.1428571428571428,5990.0,6168.0,178.0,2.884531841348858,9886.805,663.8336793642922,10287.705,277.9074324324325,185.43419872537297,263.735,3.0,0.5,0
13853,22985.63,22340.709999999995,644.9200000000055,6.0,78.0,84.0,74.0,1.135135135135135,7148.0,7330.0,182.0,1.0288674799937485,3830.9383333333335,308.3704462934511,3743.435,286.41935897435894,396.97648212437656,247.66000000000003,3.0,0.5,0
13854,46136.45,12666.46,33469.99,6.0,49.0,55.0,50.0,1.1,6783.0,6965.0,182.0,3.642410744308796,7689.408333333333,452.87815739691206,7785.83,258.49918367346936,225.32287820865324,257.52,3.0,0.5,0
13855,16888.79,20256.67,-3367.8799999999974,6.0,66.0,72.0,65.0,1.1076923076923078,6914.0,7088.0,174.0,0.8337397014991241,2814.7983333333336,199.2929049930167,2845.55,306.9192424242424,356.10701898535814,288.74,3.0,0.5,0
13856,0.0,10972.27,-10972.27,0.0,34.0,34.0,34.0,1.0,7339.0,7500.0,161.0,0.0,0.0,0.0,0.0,322.7138235294118,409.6652189648254,258.52,0.0,0.0,0
13857,33819.5,25682.96,8136.540000000001,6.0,90.0,96.0,82.0,1.170731707317073,5593.0,5767.0,174.0,1.3168069412047207,5636.583333333333,348.67342436089905,5681.54,285.36622222222223,315.4806810904336,262.24,3.0,0.5,0
13858,70376.86,32220.96,38155.9,6.0,86.0,92.0,77.0,1.1948051948051948,7511.0,7667.0,156.0,2.1841950083987505,11729.476666666667,839.6922632462181,11800.52,374.66232558139535,491.54661140421234,290.755,3.0,0.5,0
13859,5575.8099999999995,11905.880000000001,-6330.0700000000015,3.0,41.0,44.0,42.0,1.0476190476190477,5915.0,6076.0,161.0,0.46832405496541835,1858.6033333333332,24.827984658892905,1864.9,290.3873170731708,415.5912102231628,183.47,1.0,0.3333333333333333,0
13860,30495.0,29447.579999999998,1047.420000000002,6.0,75.0,81.0,74.0,1.0945945945945945,6696.0,6875.0,179.0,1.03556896692239,5082.5,379.6871519202794,4974.25,392.63439999999997,592.7243547850102,276.2,3.0,0.5,0
13861,34412.619999999995,41775.530000000006,-7362.910000000011,6.0,87.0,93.0,80.0,1.1625,7689.0,7879.0,190.0,0.8237506501814875,5735.436666666666,362.6734916177666,5908.23,480.1785057471265,805.5477891950778,287.43,3.0,0.5,0
13862,10682.21,9744.22,937.9899999999998,2.0,23.0,25.0,24.0,1.0416666666666667,7394.0,7575.0,181.0,1.0962611680466716,5341.105,314.43499999999995,5341.105,423.66173913043474,586.3915778033605,296.09,1.0,0.5,0
13863,39490.0,40559.7,-1069.699999999997,6.0,92.0,98.0,90.0,1.0888888888888888,6818.0,6996.0,178.0,0.9736265307442209,6581.666666666667,405.3367178312646,6667.335,440.86630434782603,691.7404174769065,289.9,3.0,0.5,0
13864,42815.909999999996,26784.47,16031.439999999995,6.0,77.0,83.0,74.0,1.1216216216216217,7114.0,7294.0,180.0,1.5985348972147464,7135.985,448.6677711384375,7068.8099999999995,347.85025974025973,530.3018200570093,262.14,3.0,0.5,0
13865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13868,21614.67,11047.06,10567.609999999999,4.0,34.0,38.0,37.0,1.027027027027027,6027.0,6198.0,171.0,1.9565993122191243,5403.6675,471.9507242485703,5253.625,324.91352941176467,434.7234633844314,254.19,2.0,0.5,0
13869,28476.46,36092.649999999994,-7616.189999999995,6.0,94.0,100.0,92.0,1.0869565217391304,6905.0,7088.0,183.0,0.7889822442854991,4746.076666666667,194.14826556583566,4714.5,383.9643617021276,592.4992462614086,276.065,3.0,0.5,0
13870,43944.560000000005,25287.670000000002,18656.890000000003,6.0,63.0,69.0,62.0,1.1129032258064515,7084.0,7270.0,186.0,1.7377860434853118,7324.093333333334,655.7035968247305,7266.639999999999,401.3915873015873,469.99919478555256,296.42,3.0,0.5,0
13871,13995.52,24469.4,-10473.880000000001,2.0,60.0,62.0,57.0,1.087719298245614,7139.0,7320.0,181.0,0.5719600807305467,6997.76,280.4499999999998,6997.76,407.8233333333334,636.7233522435174,270.795,1.0,0.5,0
13872,16651.66,12754.25,3897.41,2.0,37.0,39.0,39.0,1.0,7126.0,7294.0,168.0,1.3055773564650546,8325.83,203.70000000000024,8325.83,344.7094594594595,573.025701715669,215.16,1.0,0.5,0
13873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13878,26405.83,16446.88,9958.95,6.0,46.0,52.0,41.0,1.2682926829268293,8058.0,8237.0,179.0,1.605522141487898,4400.971666666667,151.37404108330097,4437.71,357.5408695652174,422.99392981987495,320.2,3.0,0.5,0
13879,5269.0,11108.400000000001,-5839.4000000000015,1.0,36.0,37.0,37.0,1.0,6665.0,6835.0,170.0,0.47432573543675716,5269.0,0.0,5269.0,308.5666666666667,292.95384064729376,313.105,0.0,0.0,0
13880,78365.0,23057.37000000001,55307.62999999999,6.0,71.0,77.0,67.0,1.1492537313432836,7086.0,7271.0,185.0,3.398696381963826,13060.833333333334,939.5526602532127,13216.25,324.7516901408452,572.006463454534,243.57,3.0,0.5,0
13881,32461.549999999996,21466.18,10995.369999999995,6.0,56.0,62.0,56.0,1.1071428571428572,7965.0,8152.0,187.0,1.5122182893504004,5410.258333333332,431.3383449766811,5295.675,383.32464285714286,520.4371796383041,297.33500000000004,3.0,0.5,0
13882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13883,16537.5,20071.11,-3533.6100000000006,4.0,52.0,56.0,50.0,1.12,5931.0,6107.0,176.0,0.823945461869127,4134.375,233.7272530643356,4104.375,385.98288461538465,491.06401303439884,293.625,2.0,0.5,0
13884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13885,42474.66,22928.37,19546.290000000005,6.0,60.0,66.0,57.0,1.1578947368421053,5387.0,5560.0,173.0,1.852493657340121,7079.110000000001,390.8099203363872,7143.0,382.1395,484.31033189276826,283.9,3.0,0.5,0
13886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13887,10331.189999999999,13685.4,-3354.210000000001,3.0,40.0,43.0,35.0,1.2285714285714286,7783.0,7971.0,188.0,0.7549059581192433,3443.7299999999996,295.6429743231974,3507.73,342.135,379.6335325547521,294.755,1.0,0.3333333333333333,0
13888,11772.07,13058.839999999998,-1286.7699999999986,3.0,36.0,39.0,38.0,1.0263157894736843,6661.0,6838.0,177.0,0.9014636827695673,3924.023333333333,360.4987494507514,3761.11,362.7455555555555,468.01604302656864,303.565,1.0,0.3333333333333333,0
13889,21764.239999999998,33743.81,-11979.57,6.0,80.0,86.0,78.0,1.1025641025641026,6456.0,6625.0,169.0,0.644984665316543,3627.373333333333,165.06982125418597,3587.835,421.797625,682.4596383674345,267.415,3.0,0.5,0
13890,20949.6,17858.770000000004,3090.8299999999945,6.0,59.0,65.0,53.0,1.2264150943396226,6421.0,6571.0,150.0,1.173070709731237,3491.6,262.5179660518495,3422.825,302.6910169491526,381.9049759338488,272.93,3.0,0.5,0
13891,38347.5,19508.98,18838.52,6.0,48.0,54.0,48.0,1.125,5773.0,5961.0,188.0,1.9656332621200272,6391.25,472.7494954342451,6208.75,406.4370833333333,620.0795620353836,293.03,3.0,0.5,0
13892,37843.76,39880.87,-2037.1100000000006,6.0,117.0,123.0,114.0,1.0789473684210527,7571.0,7757.0,186.0,0.9489201213276209,6307.293333333334,408.90413251627683,6200.9400000000005,340.8621367521368,401.8483065004936,289.17,3.0,0.5,0
13893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13895,25643.64,26185.43,-541.7900000000009,6.0,56.0,62.0,52.0,1.1923076923076923,5710.0,5890.0,180.0,0.9793094861921569,4273.94,231.1069272724931,4384.51,467.5969642857143,820.9224706540277,306.855,3.0,0.5,0
13896,28906.620000000003,23611.15,5295.470000000001,6.0,50.0,56.0,47.0,1.1914893617021276,6139.0,6327.0,188.0,1.2242783599602611,4817.77,276.23154780002955,4806.54,472.223,824.9951592082223,292.725,3.0,0.5,0
13897,21114.010000000002,36890.86,-15776.849999999999,6.0,90.0,96.0,69.0,1.391304347826087,7062.0,7241.0,179.0,0.5723371588362989,3519.001666666667,303.61786472563756,3662.335,409.89844444444446,641.9759858452844,292.1,3.0,0.5,0
13898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13899,36313.21,21898.780000000002,14414.429999999997,5.0,47.0,52.0,46.0,1.1304347826086956,6978.0,7141.0,163.0,1.6582298191196845,7262.642,350.950485020323,7310.23,465.9314893617022,758.8042827831974,282.23,2.0,0.4,0
13900,20192.5,14508.419999999996,5684.080000000004,4.0,37.0,41.0,37.0,1.1081081081081081,5931.0,6107.0,176.0,1.3917780157045514,5048.125,351.59447076852615,5024.5,392.11945945945934,657.0090243032618,286.61,2.0,0.5,0
13901,13629.150000000001,24862.25,-11233.099999999999,6.0,73.0,79.0,69.0,1.144927536231884,6536.0,6722.0,186.0,0.5481865076351422,2271.525,161.3666485316385,2212.09,340.57876712328766,439.977956477539,262.25,3.0,0.5,0
13902,24252.71,9705.21,14547.5,3.0,22.0,25.0,20.0,1.25,6878.0,7028.0,150.0,2.4989371685415422,8084.236666666667,204.08782036716957,7961.0,441.1459090909091,718.528438797336,336.4,1.0,0.3333333333333333,0
13903,69214.18,28696.300000000003,40517.87999999999,6.0,82.0,88.0,78.0,1.1282051282051282,5708.0,5890.0,182.0,2.4119548512382445,11535.696666666665,407.95580000234776,11548.335,349.95487804878053,427.477718803876,297.525,3.0,0.5,0
13904,14335.65,6166.65,8169.0,4.0,32.0,36.0,34.0,1.0588235294117647,5627.0,5798.0,171.0,2.3247062826129734,3583.9125,223.2413446670442,3631.6,192.7078125,107.8971587245922,198.05,2.0,0.5,0
13905,23188.5,29281.920000000002,-6093.420000000002,6.0,109.0,115.0,102.0,1.1274509803921569,5997.0,6163.0,166.0,0.791905038986791,3864.75,207.84283276873737,3808.685,268.64146788990826,214.98445324983317,267.88,3.0,0.5,0
13906,38163.74,23348.22,14815.519999999997,6.0,50.0,56.0,51.0,1.0980392156862746,6662.0,6844.0,182.0,1.6345460167141415,6360.623333333333,487.4783852188275,6398.12,466.9644,722.7721860895314,321.1,3.0,0.5,0
13907,31715.0,23488.29,8226.71,6.0,65.0,71.0,63.0,1.126984126984127,6539.0,6722.0,183.0,1.3502472933810743,5285.833333333333,266.77154187723164,5342.0,361.35830769230773,612.5461755921107,247.51,3.0,0.5,0
13908,12580.460000000001,18726.950000000004,-6146.490000000003,4.0,55.0,59.0,56.0,1.0535714285714286,6354.0,6533.0,179.0,0.6717837127417019,3145.1150000000002,92.59906276523543,3170.125,340.49000000000007,507.820715900978,225.71,2.0,0.5,0
13909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13910,16113.81,29253.100000000002,-13139.290000000003,6.0,83.0,89.0,76.0,1.1710526315789473,6108.0,6285.0,177.0,0.5508411074193558,2685.6349999999998,186.04695363894933,2685.545,352.4469879518073,587.0348011742769,260.48,3.0,0.5,0
13911,17955.0,18718.46,-763.4599999999991,6.0,62.0,68.0,59.0,1.152542372881356,6324.0,6502.0,178.0,0.9592135249930169,2992.5,284.915768195912,3013.35,301.9106451612903,263.58760469945605,299.18,3.0,0.5,0
13912,25325.0,31562.119999999995,-6237.119999999995,6.0,85.0,91.0,83.0,1.0963855421686748,7267.0,7453.0,186.0,0.8023858980067757,4220.833333333333,309.6151344635609,4064.165,371.31905882352936,567.2468793134774,265.2,3.0,0.5,0
13913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13914,9241.83,19658.239999999998,-10416.409999999998,2.0,42.0,44.0,41.0,1.0731707317073171,6595.0,6763.0,168.0,0.47012499590654483,4620.915,322.2049999999999,4620.915,468.0533333333333,837.4972501182052,266.635,1.0,0.5,0
13915,27130.53,18653.68,8476.849999999999,6.0,53.0,59.0,48.0,1.2291666666666667,5821.0,5986.0,165.0,1.4544331198211593,4521.755,198.7633732817325,4539.805,351.95622641509436,509.1028180515446,281.53,3.0,0.5,0
13916,24842.8,12041.02,12801.779999999999,6.0,41.0,47.0,43.0,1.0930232558139534,6960.0,7118.0,158.0,2.0631806938230164,4140.466666666666,295.727028787623,4191.6,293.68341463414635,141.99262072220438,296.47,3.0,0.5,0
13917,23331.8,15249.710000000001,8082.089999999998,6.0,49.0,55.0,45.0,1.2222222222222223,6761.0,6929.0,168.0,1.529983193022688,3888.633333333333,130.35327980359975,3846.705,311.21857142857147,439.7065968974107,301.51,3.0,0.5,0
13918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
13919,80838.67,24774.700000000004,56063.969999999994,6.0,77.0,83.0,75.0,1.1066666666666667,6354.0,6533.0,179.0,3.2629525280522884,13473.111666666666,1083.5889851079246,13085.335,321.74935064935073,319.192493277197,296.01,3.0,0.5,0
